IL,XL,K,X,Y,Z
60,820,12,458878.457,7326198.051,2834.186
60,820,13,458878.070,7326199.564,2842.896
60,820,14,458877.683,7326201.075,2851.593
60,820,15,458877.313,7326202.509,2859.822
60,820,16,458877.100,7326203.335,2864.558
60,820,17,458877.028,7326203.619,2866.205
60,820,18,458876.947,7326203.871,2867.480
60,820,19,458876.608,7326205.062,2873.995
60,820,20,458875.859,7326207.848,2889.679
60,820,21,458875.032,7326210.979,2907.436
70,830,0,459005.737,7326188.533,2755.906
70,830,1,459005.848,7326190.090,2766.306
70,830,2,459005.963,7326191.714,2777.148
70,830,3,459006.032,7326192.665,2783.510
70,830,4,459006.068,7326193.148,2786.749
70,830,5,459006.094,7326193.497,2789.080
70,830,6,459006.126,7326193.949,2792.102
70,830,7,459006.166,7326194.504,2795.816
70,830,8,459006.186,7326194.782,2797.673
70,830,9,459006.240,7326195.577,2802.978
70,830,10,459006.321,7326196.751,2810.811
70,830,11,459006.351,7326197.182,2813.686
70,830,12,459006.410,7326197.981,2819.034
70,830,13,459006.517,7326199.478,2829.038
70,830,14,459006.625,7326200.974,2839.041
70,830,15,459006.725,7326202.389,2848.488
70,830,16,459006.782,7326203.200,2853.910
70,830,17,459006.803,7326203.484,2855.808
70,830,18,459006.811,7326203.665,2857.001
70,830,19,459006.870,7326204.724,2864.009
70,830,20,459007.040,7326207.346,2881.462
70,830,21,459007.245,7326210.316,2901.301
80,840,0,459109.866,7326271.597,2758.580
80,840,1,459109.836,7326273.513,2769.147
80,840,2,459109.803,7326275.524,2780.229
80,840,3,459109.785,7326276.695,2786.696
80,840,4,459109.777,7326277.282,2789.943
80,840,5,459109.771,7326277.702,2792.261
80,840,6,459109.763,7326278.249,2795.286
80,840,7,459109.752,7326278.925,2799.018
80,840,8,459109.747,7326279.263,2800.883
80,840,9,459109.732,7326280.210,2806.108
80,840,10,459109.709,7326281.620,2813.877
80,840,11,459109.701,7326282.145,2816.773
80,840,12,459109.686,7326283.137,2822.248
80,840,13,459109.656,7326284.995,2832.494
80,840,14,459109.626,7326286.854,2842.742
80,840,15,459109.597,7326288.605,2852.392
80,840,16,459109.581,7326289.608,2857.915
80,840,17,459109.575,7326289.959,2859.854
80,840,18,459109.573,7326290.135,2860.828
80,840,19,459109.549,7326291.324,2867.353
80,840,20,459109.495,7326294.405,2884.305
80,840,21,459109.437,7326297.976,2903.995
70,840,0,459044.937,7326271.293,2763.726
70,840,1,459044.794,7326273.291,2774.158
70,840,2,459044.643,7326275.380,2785.060
70,840,3,459044.557,7326276.597,2791.427
70,840,4,459044.515,7326277.210,2794.641
70,840,5,459044.484,7326277.651,2796.950
70,840,6,459044.443,7326278.226,2799.955
70,840,7,459044.393,7326278.934,2803.656
70,840,8,459044.368,7326279.288,2805.507
70,840,9,459044.293,7326280.294,2810.746
70,840,10,459044.182,7326281.786,2818.511
70,840,11,459044.142,7326282.335,2821.380
70,840,12,459044.070,7326283.360,2826.745
70,840,13,459043.934,7326285.281,2836.786
70,840,14,459043.797,7326287.202,2846.824
70,840,15,459043.667,7326289.014,2856.288
70,840,16,459043.592,7326290.053,2861.710
70,840,17,459043.567,7326290.415,2863.607
70,840,18,459043.546,7326290.637,2864.734
70,840,19,459043.433,7326291.963,2871.534
70,840,20,459043.175,7326295.269,2888.665
70,840,21,459042.899,7326299.035,2908.289
80,850,0,459173.997,7326271.490,2750.962
80,850,1,459174.106,7326273.454,2761.782
80,850,2,459174.218,7326275.516,2773.128
80,850,3,459174.285,7326276.715,2779.738
80,850,4,459174.320,7326277.314,2783.040
80,850,5,459174.344,7326277.739,2785.383
80,850,6,459174.375,7326278.295,2788.447
80,850,7,459174.413,7326278.982,2792.232
80,850,8,459174.432,7326279.325,2794.124
80,850,9,459174.480,7326280.276,2799.346
80,850,10,459174.552,7326281.696,2807.142
80,850,11,459174.581,7326282.230,2810.079
80,850,12,459174.638,7326283.248,2815.686
80,850,13,459174.742,7326285.154,2826.173
80,850,14,459174.846,7326287.060,2836.664
80,850,15,459174.942,7326288.852,2846.521
80,850,16,459174.996,7326289.877,2852.155
80,850,17,459175.017,7326290.238,2854.143
80,850,18,459175.027,7326290.418,2855.139
80,850,19,459175.068,7326291.580,2861.462
80,850,20,459175.208,7326294.651,2878.281
80,850,21,459175.404,7326298.288,2898.295
