IL,XL,K,X,Y,Z
90,290,0,456848.302,7322053.820,2535.180
90,290,1,456849.992,7322053.473,2545.839
90,290,2,456851.882,7322053.081,2557.709
90,290,3,456853.485,7322052.747,2567.777
90,290,4,456854.606,7322052.509,2574.756
90,290,5,456855.474,7322052.326,2580.179
90,290,6,456856.389,7322052.134,2585.899
90,290,7,456857.351,7322051.933,2591.917
90,290,8,456858.202,7322051.752,2597.212
90,290,9,456859.866,7322051.406,2607.676
90,290,10,456861.668,7322051.032,2619.016
90,290,11,456862.399,7322050.879,2623.598
90,290,12,456863.603,7322050.633,2631.218
90,290,13,456865.567,7322050.228,2643.616
90,290,14,456867.533,7322049.823,2656.016
90,290,15,456869.306,7322049.455,2667.172
90,290,16,456870.281,7322049.254,2673.337
90,290,17,456870.773,7322049.157,2676.503
90,290,18,456872.640,7322048.755,2688.059
90,290,19,456876.110,7322048.020,2709.665
90,290,20,456881.469,7322046.906,2743.336
90,290,21,456887.191,7322045.722,2779.367
90,300,0,456912.011,7322039.890,2538.056
90,300,1,456912.279,7322040.370,2548.817
90,300,2,456912.547,7322040.920,2560.781
90,300,3,456912.733,7322041.408,2570.891
90,300,4,456912.862,7322041.743,2577.849
90,300,5,456912.976,7322041.996,2583.266
90,300,6,456913.102,7322042.263,2589.026
90,300,7,456913.239,7322042.543,2595.130
90,300,8,456913.329,7322042.801,2600.389
90,300,9,456913.519,7322043.304,2610.770
90,300,10,456913.753,7322043.834,2622.054
90,300,11,456913.835,7322044.055,2626.594
90,300,12,456913.973,7322044.426,2634.223
90,300,13,456914.216,7322045.017,2646.622
90,300,14,456914.460,7322045.607,2659.021
90,300,15,456914.679,7322046.137,2670.139
90,300,16,456914.798,7322046.432,2676.290
90,300,17,456914.850,7322046.591,2679.493
90,300,18,456915.067,7322047.135,2690.859
90,300,19,456915.515,7322048.136,2712.206
90,300,20,456916.243,7322049.696,2745.747
90,300,21,456916.993,7322051.380,2781.605
90,310,0,456966.037,7322107.706,2538.660
90,310,1,456966.266,7322108.228,2549.899
90,310,2,456966.470,7322108.820,2562.125
90,310,3,456966.594,7322109.336,2572.247
90,310,4,456966.668,7322109.690,2579.091
90,310,5,456966.748,7322109.959,2584.529
90,310,6,456966.836,7322110.246,2590.341
90,310,7,456966.929,7322110.550,2596.527
90,310,8,456966.978,7322110.818,2601.642
90,310,9,456967.129,7322111.335,2612.049
90,310,10,456967.327,7322111.887,2623.513
90,310,11,456967.389,7322112.114,2628.036
90,310,12,456967.503,7322112.498,2635.789
90,310,13,456967.705,7322113.114,2648.405
90,310,14,456967.907,7322113.730,2661.011
90,310,15,456968.083,7322114.281,2672.245
90,310,16,456968.187,7322114.585,2678.515
