IL,XL,X,Y,Z
0.0,299.4,455665.82,7323769.96,3309.546
0.0,302.0,455676.10,7323786.63,3310.543
0.0,304.6,455686.38,7323803.31,3311.998
0.0,307.2,455696.64,7323820.00,3313.846
0.0,309.8,455706.90,7323836.68,3316.022
0.0,312.3,455717.16,7323853.36,3318.450
0.0,314.9,455727.41,7323870.03,3320.995
0.0,317.5,455737.66,7323886.71,3323.505
0.0,320.1,455747.91,7323903.41,3325.826
0.0,322.7,455758.16,7323920.11,3327.840
0.0,325.3,455768.42,7323936.83,3329.560
0.0,327.8,455778.67,7323953.55,3331.027
0.0,330.4,455788.92,7323970.26,3332.284
0.0,333.0,455799.16,7323986.95,3333.382
0.0,335.6,455809.41,7324003.63,3334.398
0.0,338.2,455819.65,7324020.31,3335.413
0.0,340.7,455829.89,7324036.98,3336.505
0.0,343.3,455840.13,7324053.65,3337.682
0.0,345.9,455850.37,7324070.33,3338.820
0.0,348.5,455860.61,7324087.02,3339.784
0.0,351.1,455870.85,7324103.72,3340.438
0.0,353.7,455881.09,7324120.43,3340.716
0.0,356.2,455891.33,7324137.15,3340.634
0.0,358.8,455901.58,7324153.87,3340.213
0.0,361.4,455911.82,7324170.58,3339.477
0.0,364.0,455922.07,7324187.30,3338.490
0.0,366.6,455932.32,7324204.01,3337.348
0.0,369.1,455942.57,7324220.72,3336.152
0.0,371.7,455952.83,7324237.44,3334.993
0.0,374.3,455963.10,7324254.15,3333.852
0.0,376.9,455973.38,7324270.87,3332.643
0.0,379.5,455983.67,7324287.58,3331.279
0.0,382.0,455993.98,7324304.30,3329.691
0.0,384.6,456004.29,7324321.01,3327.955
0.0,387.2,456014.60,7324337.73,3326.212
0.0,389.8,456024.91,7324354.44,3324.603
0.0,392.4,456035.22,7324371.16,3323.260
0.0,395.0,456045.51,7324387.87,3322.259
0.0,397.5,456055.79,7324404.59,3321.660
0.0,400.1,456066.06,7324421.30,3321.523
0.0,402.7,456076.32,7324438.01,3321.864
0.0,405.3,456086.57,7324454.72,3322.544
0.0,407.9,456096.80,7324471.44,3323.393
0.0,410.4,456107.04,7324488.15,3324.239
0.0,413.0,456117.26,7324504.87,3324.941
0.0,415.6,456127.50,7324521.58,3325.433
0.0,418.2,456137.74,7324538.29,3325.660
0.0,420.8,456147.99,7324555.00,3325.568
0.0,423.3,456158.26,7324571.71,3325.214
0.0,425.9,456168.53,7324588.42,3324.839
0.0,428.5,456178.81,7324605.14,3324.702
0.0,431.1,456189.07,7324621.87,3325.061
0.0,433.7,456199.32,7324638.61,3326.083
0.0,436.3,456209.56,7324655.36,3327.825
0.0,438.8,456219.78,7324672.11,3330.337
0.0,441.4,456229.98,7324688.85,3333.658
0.0,444.0,456240.16,7324705.57,3337.607
0.0,446.6,456250.35,7324722.28,3341.813
0.0,449.2,456260.53,7324738.98,3345.897
0.0,451.7,456270.74,7324755.67,3349.501
0.0,454.3,456280.96,7324772.35,3352.501
0.0,456.9,456291.19,7324789.02,3354.921
0.0,459.5,456301.44,7324805.70,3356.786
0.0,462.1,456311.71,7324822.39,3358.142
0.0,464.7,456321.98,7324839.09,3359.191
0.0,467.2,456332.25,7324855.77,3360.201
0.0,469.8,456342.52,7324872.43,3361.444
0.0,472.4,456352.79,7324889.07,3363.135
0.0,475.0,456363.04,7324905.69,3365.224
0.0,477.6,456373.29,7324922.29,3367.574
0.0,480.1,456383.54,7324938.90,3370.053
0.0,482.7,456393.79,7324955.51,3372.511
0.0,485.3,456404.04,7324972.12,3374.751
0.0,487.9,456414.30,7324988.74,3376.565
0.0,490.5,456424.57,7325005.36,3377.745
0.0,493.0,456434.86,7325021.99,3378.182
0.0,495.6,456445.17,7325038.61,3377.996
0.0,498.2,456455.48,7325055.22,3377.342
0.0,500.8,456465.81,7325071.83,3376.372
0.0,503.4,456476.14,7325088.42,3375.234
0.0,506.0,456486.47,7325105.00,3374.069
0.0,508.5,456496.80,7325121.58,3373.012
0.0,511.1,456507.13,7325138.16,3372.199
0.0,513.7,456517.45,7325154.74,3371.681
0.0,516.3,456527.78,7325171.32,3371.405
0.0,518.9,456538.10,7325187.91,3371.313
0.0,521.4,456548.43,7325204.50,3371.348
0.0,524.0,456558.77,7325221.08,3371.448
0.0,526.6,456569.11,7325237.67,3371.549
0.0,529.2,456579.46,7325254.25,3371.588
0.0,531.8,456589.81,7325270.84,3371.503
0.0,534.3,456600.16,7325287.43,3371.268
0.0,536.9,456610.51,7325304.01,3370.876
0.0,539.5,456620.85,7325320.60,3370.320
0.0,542.1,456631.19,7325337.18,3369.600
0.0,544.7,456641.53,7325353.77,3368.748
0.0,547.3,456651.87,7325370.36,3367.813
0.0,549.8,456662.21,7325386.94,3366.844
0.0,552.4,456672.55,7325403.53,3365.885
0.0,555.0,456682.89,7325420.12,3364.963
0.0,557.6,456693.23,7325436.70,3364.098
0.0,560.2,456703.56,7325453.29,3363.311
0.0,562.7,456713.90,7325469.87,3362.610
0.0,565.3,456724.24,7325486.46,3361.959
0.0,567.9,456734.58,7325503.05,3361.315
0.0,570.5,456744.91,7325519.63,3360.634
0.0,573.1,456755.24,7325536.22,3359.874
0.0,575.7,456765.58,7325552.80,3358.994
0.0,578.2,456775.92,7325569.39,3357.955
0.0,580.8,456786.26,7325585.98,3356.719
0.0,583.4,456796.61,7325602.57,3355.292
0.0,586.0,456806.95,7325619.16,3353.752
0.0,588.6,456817.31,7325635.74,3352.186
0.0,591.1,456827.66,7325652.32,3350.677
0.0,593.7,456838.01,7325668.88,3349.286
0.0,596.3,456848.36,7325685.43,3348.043
0.0,598.9,456858.70,7325701.98,3346.978
0.0,601.5,456869.03,7325718.53,3346.116
0.0,604.0,456879.36,7325735.08,3345.439
0.0,606.6,456889.68,7325751.63,3344.890
0.0,609.2,456900.00,7325768.20,3344.411
0.0,611.8,456910.31,7325784.76,3343.949
0.0,614.4,456920.62,7325801.34,3343.487
0.0,617.0,456930.92,7325817.93,3343.033
0.0,619.5,456941.22,7325834.53,3342.594
0.0,622.1,456951.52,7325851.14,3342.185
0.0,624.7,456961.81,7325867.76,3341.873
0.0,627.3,456972.09,7325884.38,3341.746
0.0,629.9,456982.36,7325901.00,3341.893
0.0,632.4,456992.61,7325917.62,3342.385
0.0,635.0,457002.84,7325934.24,3343.221
0.0,637.6,457013.06,7325950.86,3344.375
0.0,640.2,457023.26,7325967.48,3345.823
0.0,642.8,457033.43,7325984.09,3347.520
0.0,645.3,457043.59,7326000.71,3349.356
0.0,647.9,457053.74,7326017.33,3351.210
0.0,650.5,457063.87,7326033.95,3352.960
0.0,653.1,457073.99,7326050.58,3354.523
0.0,655.7,457084.12,7326067.20,3355.909
0.0,658.3,457094.24,7326083.82,3357.139
0.0,660.8,457104.38,7326100.41,3358.236
0.0,663.4,457114.54,7326117.00,3359.255
0.0,666.0,457124.69,7326133.58,3360.308
0.0,668.6,457134.85,7326150.17,3361.512
0.0,671.2,457145.00,7326166.78,3362.980
0.0,673.7,457155.13,7326183.41,3364.787
0.0,676.3,457165.25,7326200.07,3366.959
0.0,678.9,457175.33,7326216.74,3369.519
0.0,681.5,457185.39,7326233.42,3372.483
0.0,684.1,457195.42,7326250.10,3375.724
0.0,686.7,457205.43,7326266.79,3379.003
0.0,689.2,457215.43,7326283.46,3382.077
0.0,691.8,457225.43,7326300.13,3384.719
0.0,694.4,457235.43,7326316.78,3386.883
0.0,697.0,457245.44,7326333.42,3388.626
0.0,699.6,457255.45,7326350.07,3390.006
0.0,702.1,457265.46,7326366.72,3391.093
0.0,704.7,457275.47,7326383.38,3392.033
0.0,707.3,457285.49,7326400.03,3393.003
0.0,709.9,457295.50,7326416.67,3394.177
0.0,712.5,457305.50,7326433.30,3395.688
0.0,715.0,457315.50,7326449.92,3397.454
0.0,717.6,457325.50,7326466.53,3399.332
0.0,720.2,457335.50,7326483.14,3401.181
0.0,722.8,457345.50,7326499.74,3402.883
0.0,725.4,457355.51,7326516.34,3404.395
0.0,728.0,457365.52,7326532.92,3405.688
0.0,730.5,457375.53,7326549.48,3406.733
0.0,733.1,457385.54,7326566.02,3407.508
0.0,735.7,457395.56,7326582.54,3408.005
0.0,738.3,457405.59,7326599.05,3408.215
0.0,740.9,457415.63,7326615.55,3408.133
0.0,743.4,457425.68,7326632.05,3407.765
0.0,746.0,457435.74,7326648.54,3407.144
0.0,748.6,457445.81,7326665.02,3406.305
0.0,751.2,457455.88,7326681.51,3405.281
0.0,753.8,457465.96,7326697.99,3404.064
0.0,756.3,457476.04,7326714.46,3402.605
0.0,758.9,457486.14,7326730.89,3400.851
0.0,761.5,457496.25,7326747.28,3398.756
0.0,764.1,457506.37,7326763.64,3396.358
0.0,766.7,457516.50,7326779.99,3393.763
0.0,769.3,457526.64,7326796.35,3391.080
0.0,771.8,457536.79,7326812.75,3388.403
0.0,774.4,457546.94,7326829.15,3385.706
0.0,777.0,457557.08,7326845.49,3382.889
0.0,779.6,457567.19,7326861.70,3379.854
0.0,782.2,457577.27,7326877.76,3376.495
0.0,784.7,457587.37,7326893.77,3372.678
0.0,787.3,457597.56,7326909.95,3368.258
0.0,789.9,457607.93,7326926.47,3363.088
0.0,792.5,457618.55,7326943.50,3357.083
0.0,795.1,457629.40,7326961.08,3350.429
0.0,797.7,457640.49,7326979.21,3343.390
0.0,800.2,457651.80,7326997.91,3336.229
0.0,802.8,457663.30,7327017.12,3329.133
0.0,805.4,457674.94,7327036.68,3322.062
0.0,808.0,457686.65,7327056.40,3314.932
0.0,810.6,457698.36,7327076.08,3307.659
0.0,813.1,457710.04,7327095.61,3300.205
0.0,815.7,457721.70,7327115.00,3292.627
0.0,818.3,457733.36,7327134.31,3284.997
0.0,820.9,457745.02,7327153.60,3277.383
0.0,823.5,457756.70,7327172.89,3269.796
0.0,826.0,457768.40,7327192.16,3262.149
0.0,828.6,457780.10,7327211.42,3254.351
0.0,831.2,457791.80,7327230.65,3246.310
0.0,833.8,457803.49,7327249.84,3237.945
0.0,836.4,457815.19,7327269.01,3229.186
0.0,839.0,457826.88,7327288.16,3219.961
0.0,841.5,457838.58,7327307.30,3210.209
0.0,844.1,457850.29,7327326.44,3199.970
0.0,846.7,457862.01,7327345.55,3189.370
0.0,849.3,457873.73,7327364.63,3178.534
0.0,851.9,457885.47,7327383.66,3167.591
0.0,854.4,457897.20,7327402.65,3156.693
0.0,857.0,457908.94,7327421.62,3146.004
0.0,859.6,457920.68,7327440.57,3135.690
0.0,862.2,457932.42,7327459.52,3125.913
0.0,864.8,457944.14,7327478.49,3116.815
0.0,867.3,457955.86,7327497.47,3108.529
0.0,869.9,457967.56,7327516.48,3101.190
0.0,872.5,457979.24,7327535.52,3094.886
0.0,875.1,457990.91,7327554.59,3089.508
0.0,877.7,458002.56,7327573.68,3084.895
0.0,880.3,458014.20,7327592.77,3080.884
0.0,882.8,458025.84,7327611.85,3077.324
0.0,885.4,458037.48,7327630.93,3074.097
0.0,888.0,458049.12,7327650.00,3071.092
0.0,890.6,458060.76,7327669.05,3068.197
0.0,893.2,458072.40,7327688.10,3065.352
0.0,895.7,458084.05,7327707.14,3062.604
0.0,898.3,458095.69,7327726.17,3060.014
0.0,900.9,458107.34,7327745.21,3057.641
0.0,903.5,458118.99,7327764.24,3055.557
