IL,XL,K,X,Y,Z
230,350,0,457767.067,7321453.215,2565.097
230,350,1,457765.683,7321451.933,2574.937
230,350,2,457764.073,7321450.435,2586.421
230,350,3,457762.619,7321449.108,2596.667
230,350,4,457761.722,7321448.277,2603.046
230,350,5,457761.036,7321447.646,2607.904
230,350,6,457760.227,7321446.895,2613.667
230,350,7,457759.295,7321446.026,2620.335
230,350,8,457758.486,7321445.260,2626.174
230,350,9,457757.043,7321443.889,2636.615
230,350,10,457755.518,7321442.458,2647.553
230,350,11,457754.872,7321441.861,2652.141
230,350,12,457753.803,7321440.873,2659.735
230,350,13,457752.108,7321439.311,2671.751
230,350,14,457750.414,7321437.750,2683.766
220,360,0,457791.868,7321513.838,2564.997
220,360,1,457789.897,7321512.733,2574.992
220,360,2,457787.615,7321511.455,2586.560
220,360,3,457785.589,7321510.325,2596.823
220,360,4,457784.322,7321509.616,2603.246
220,360,5,457783.355,7321509.075,2608.148
220,360,6,457782.230,7321508.448,2613.848
220,360,7,457780.945,7321507.734,2620.347
220,360,8,457779.822,7321507.109,2626.028
220,360,9,457777.766,7321505.957,2636.452
220,360,10,457775.603,7321504.745,2647.423
220,360,11,457774.701,7321504.243,2651.987
220,360,12,457773.199,7321503.404,2659.598
220,360,13,457770.821,7321502.075,2671.648
220,360,14,457768.443,7321500.747,2683.695
220,370,0,457864.497,7321612.751,2565.565
220,370,1,457862.559,7321611.509,2575.973
220,370,2,457860.384,7321610.121,2587.637
220,370,3,457858.470,7321608.902,2597.899
220,370,4,457857.266,7321608.134,2604.354
220,370,5,457856.346,7321607.547,2609.284
220,370,6,457855.296,7321606.879,2614.912
220,370,7,457854.116,7321606.129,2621.236
220,370,8,457853.092,7321605.479,2626.722
220,370,9,457851.160,7321604.249,2637.062
220,370,10,457849.100,7321602.935,2648.100
220,370,11,457848.244,7321602.388,2652.694
220,370,12,457846.815,7321601.476,2660.362
220,370,13,457844.543,7321600.026,2672.554
220,370,14,457842.271,7321598.576,2684.741
210,380,0,457890.139,7321711.974,2564.688
210,380,1,457888.465,7321710.433,2575.487
210,380,2,457886.648,7321708.768,2587.180
210,380,3,457885.056,7321707.312,2597.410
210,380,4,457884.053,7321706.392,2603.864
210,380,5,457883.287,7321705.691,2608.788
210,380,6,457882.419,7321704.896,2614.368
210,380,7,457881.448,7321704.008,2620.606
210,380,8,457880.619,7321703.251,2625.929
210,380,9,457879.035,7321701.800,2636.116
210,380,10,457877.314,7321700.220,2647.200
210,380,11,457876.592,7321699.558,2651.847
210,380,12,457875.394,7321698.461,2659.553
210,380,13,457873.479,7321696.705,2671.877
210,380,14,457871.565,7321694.951,2684.192
