IL,XL,K,X,Y,Z
120,120,0,455913.065,7320695.516,2559.546
120,120,1,455911.927,7320692.260,2567.844
120,120,2,455910.604,7320688.474,2577.493
120,120,3,455909.275,7320684.671,2587.184
120,120,4,455908.242,7320681.715,2594.719
120,120,5,455907.469,7320679.504,2600.357
120,120,6,455906.694,7320677.288,2606.005
120,120,7,455905.918,7320675.070,2611.663
120,120,8,455905.042,7320672.564,2618.049
120,120,9,455903.525,7320668.224,2629.110
120,120,10,455901.987,7320663.824,2640.326
120,120,11,455901.267,7320661.766,2645.572
120,120,12,455900.214,7320658.760,2653.236
120,120,13,455898.531,7320653.953,2665.489
120,120,14,455896.845,7320649.138,2677.762
120,120,15,455895.289,7320644.691,2689.098
120,120,16,455894.447,7320642.285,2695.229
120,130,0,455977.755,7320766.563,2560.330
120,130,1,455976.582,7320763.498,2568.808
120,130,2,455975.209,7320759.896,2578.749
120,130,3,455973.838,7320756.308,2588.665
120,130,4,455972.785,7320753.559,2596.273
120,130,5,455972.004,7320751.528,2601.910
120,130,6,455971.221,7320749.489,2607.567
120,130,7,455970.434,7320747.443,2613.245
120,130,8,455969.546,7320745.126,2619.664
120,130,9,455968.005,7320741.108,2630.794
120,130,10,455966.445,7320737.042,2642.064
120,130,11,455965.716,7320735.145,2647.331
120,130,12,455964.650,7320732.371,2655.027
120,130,13,455962.946,7320727.936,2667.329
120,130,14,455961.240,7320723.496,2679.649
120,130,15,455959.667,7320719.399,2691.013
120,130,16,455958.814,7320717.181,2697.169
120,140,0,456042.382,7320835.672,2561.418
120,140,1,456041.185,7320832.768,2570.123
120,140,2,456039.762,7320829.297,2580.487
120,140,3,456038.357,7320825.883,2590.706
120,140,4,456037.301,7320823.329,2598.382
120,140,5,456036.534,7320821.484,2603.953
120,140,6,456035.759,7320819.621,2609.579
120,140,7,456034.977,7320817.738,2615.258
120,140,8,456034.092,7320815.603,2621.688
120,140,9,456032.551,7320811.881,2632.884
120,140,10,456030.992,7320808.121,2644.209
120,140,11,456030.266,7320806.375,2649.476
120,140,12,456029.204,7320803.817,2657.190
120,140,13,456027.506,7320799.727,2669.522
120,140,14,456025.807,7320795.636,2681.861
120,140,15,456024.241,7320791.866,2693.229
120,140,16,456023.393,7320789.824,2699.391
120,150,0,456108.272,7320890.284,2562.690
120,150,1,456107.008,7320888.423,2571.521
120,150,2,456105.473,7320886.173,2582.233
120,150,3,456103.977,7320883.976,2592.680
120,150,4,456102.870,7320882.351,2600.410
120,150,5,456102.076,7320881.190,2605.949
120,150,6,456101.271,7320880.011,2611.569
120,150,7,456100.455,7320878.816,2617.270
120,150,8,456099.532,7320877.462,2623.709
120,150,9,456097.918,7320875.094,2634.979
120,150,10,456096.287,7320872.701,2646.367
120,150,11,456095.536,7320871.596,2651.614
120,150,12,456094.430,7320869.973,2659.331
120,150,13,456092.661,7320867.378,2671.683
120,150,14,456090.892,7320864.783,2684.033
120,150,15,456089.263,7320862.394,2695.404
120,150,16,456088.380,7320861.099,2701.568
120,160,0,456181.865,7320984.744,2561.618
120,160,1,456180.688,7320983.237,2570.436
120,160,2,456179.257,7320981.396,2581.170
120,160,3,456177.859,7320979.608,2591.642
120,160,4,456176.821,7320978.282,2599.416
120,160,5,456176.057,7320977.303,2605.141
120,160,6,456175.284,7320976.310,2610.938
120,160,7,456174.501,7320975.304,2616.807
120,160,8,456173.636,7320974.206,2623.278
120,160,9,456172.134,7320972.301,2634.513
120,160,10,456170.611,7320970.369,2645.906
120,160,11,456169.907,7320969.481,2651.170
120,160,12,456168.869,7320968.168,2658.928
120,160,13,456167.214,7320966.071,2671.306
120,160,14,456165.560,7320963.973,2683.684
120,160,15,456164.035,7320962.040,2695.091
120,160,16,456163.201,7320960.983,2701.331
110,170,0,456205.809,7321111.177,2559.803
110,170,1,456204.761,7321108.318,2568.653
110,170,2,456203.476,7321104.811,2579.500
110,170,3,456202.234,7321101.427,2589.985
110,170,4,456201.311,7321098.911,2597.776
110,170,5,456200.625,7321097.036,2603.567
110,170,6,456199.929,7321095.134,2609.442
110,170,7,456199.224,7321093.205,2615.400
110,170,8,456198.462,7321091.131,2621.829
110,170,9,456197.137,7321087.529,2632.996
110,170,10,456195.790,7321083.863,2644.351
110,170,11,456195.176,7321082.196,2649.529
110,170,12,456194.264,7321079.715,2657.221
110,170,13,456192.804,7321075.744,2669.528
110,170,14,456191.344,7321071.771,2681.837
110,170,15,456189.998,7321068.109,2693.184
110,170,16,456189.262,7321066.105,2699.395
110,180,0,456272.129,7321175.963,2556.567
110,180,1,456270.961,7321172.849,2565.576
110,180,2,456269.529,7321169.028,2576.621
110,180,3,456268.155,7321165.366,2587.224
110,180,4,456267.137,7321162.654,2595.075
110,180,5,456266.373,7321160.618,2600.973
110,180,6,456265.596,7321158.547,2606.971
110,180,7,456264.805,7321156.440,2613.071
110,180,8,456263.973,7321154.222,2619.495
110,180,9,456262.532,7321150.381,2630.604
110,180,10,456261.062,7321146.459,2641.946
110,180,11,456260.394,7321144.684,2647.094
110,180,12,456259.399,7321142.032,2654.776
110,180,13,456257.806,7321137.787,2667.058
110,180,14,456256.213,7321133.540,2679.345
110,180,15,456254.744,7321129.625,2690.674
110,180,16,456253.936,7321127.474,2696.904
110,190,0,456340.391,7321235.970,2553.033
110,190,1,456338.963,7321232.804,2562.224
110,190,2,456337.211,7321228.921,2573.495
110,190,3,456335.543,7321225.217,2584.240
110,190,4,456334.313,7321222.485,2592.164
110,190,5,456333.388,7321220.431,2598.123
110,190,6,456332.445,7321218.336,2604.202
110,190,7,456331.482,7321216.199,2610.403
110,190,8,456330.482,7321213.977,2616.846
110,190,9,456328.750,7321210.133,2627.997
110,190,10,456326.976,7321206.198,2639.411
110,190,11,456326.177,7321204.423,2644.561
110,190,12,456324.979,7321201.763,2652.276
110,190,13,456323.061,7321197.506,2664.624
110,190,14,456321.142,7321193.248,2676.976
110,190,15,456319.374,7321189.324,2688.360
110,190,16,456318.401,7321187.164,2694.624
110,200,0,456407.464,7321287.430,2548.205
110,200,1,456405.865,7321284.966,2557.504
110,200,2,456403.903,7321281.944,2568.910
110,200,3,456402.040,7321279.067,2579.746
110,200,4,456400.669,7321276.949,2587.721
110,200,5,456399.638,7321275.355,2593.720
110,200,6,456398.584,7321273.728,2599.852
110,200,7,456397.506,7321272.066,2606.116
110,200,8,456396.395,7321270.347,2612.583
110,200,9,456394.467,7321267.376,2623.786
110,200,10,456392.490,7321264.333,2635.272
110,200,11,456391.602,7321262.960,2640.437
110,200,12,456390.268,7321260.903,2648.192
110,200,13,456388.132,7321257.610,2660.610
110,200,14,456385.995,7321254.317,2673.030
110,200,15,456384.026,7321251.283,2684.471
110,200,16,456382.943,7321249.612,2690.767
110,210,0,456470.171,7321347.419,2542.049
110,210,1,456468.611,7321344.965,2552.027
110,210,2,456466.725,7321341.989,2564.097
110,210,3,456465.005,7321339.254,2575.120
110,210,4,456463.773,7321337.298,2583.018
110,210,5,456462.838,7321335.814,2589.007
110,210,6,456461.861,7321334.267,2595.264
110,210,7,456460.842,7321332.656,2601.789
110,210,8,456459.865,7321331.111,2608.047
110,210,9,456458.129,7321328.404,2619.134
110,210,10,456456.318,7321325.589,2630.699
110,210,11,456455.536,7321324.364,2635.699
110,210,12,456454.317,7321322.462,2643.487
110,210,13,456452.355,7321319.412,2656.010
110,210,14,456450.392,7321316.360,2668.541
110,210,15,456448.594,7321313.563,2680.020
110,210,16,456447.601,7321312.012,2686.366
110,220,0,456526.413,7321424.814,2541.000
110,220,1,456525.345,7321421.422,2550.941
110,220,2,456524.054,7321417.317,2562.950
110,220,3,456522.880,7321413.555,2573.898
110,220,4,456522.039,7321410.865,2581.738
110,220,5,456521.401,7321408.825,2587.683
110,220,6,456520.734,7321406.698,2593.891
110,220,7,456520.038,7321404.485,2600.363
110,220,8,456519.372,7321402.364,2606.564
110,220,9,456518.185,7321398.628,2617.583
110,220,10,456516.945,7321394.739,2629.082
110,220,11,456516.410,7321393.052,2634.043
110,220,12,456515.577,7321390.427,2641.784
110,220,13,456514.234,7321386.214,2654.236
110,220,14,456512.890,7321381.998,2666.696
110,220,15,456511.660,7321378.136,2678.106
110,220,16,456510.981,7321375.996,2684.413
110,230,0,456580.848,7321500.621,2540.539
110,230,1,456580.306,7321496.533,2550.512
110,230,2,456579.652,7321491.612,2562.516
110,230,3,456579.059,7321487.135,2573.417
110,230,4,456578.635,7321483.935,2581.214
110,230,5,456578.313,7321481.509,2587.125
110,230,6,456577.977,7321478.989,2593.271
110,230,7,456577.629,7321476.377,2599.651
110,230,8,456577.294,7321473.872,2605.767
110,230,9,456576.695,7321469.384,2616.752
110,230,10,456576.068,7321464.698,2628.229
110,230,11,456575.799,7321462.684,2633.155
110,230,12,456575.378,7321459.528,2640.877
110,230,13,456574.699,7321454.454,2653.303
110,230,14,456574.020,7321449.378,2665.734
110,230,15,456573.399,7321444.734,2677.106
110,230,16,456573.056,7321442.165,2683.391
