IL,XL,K,X,Y,Z
120,410,0,457646.212,7322567.754,2541.688
120,410,1,457645.732,7322567.619,2552.517
120,410,2,457645.237,7322567.475,2563.720
120,410,3,457644.839,7322567.351,2572.750
120,410,4,457644.574,7322567.272,2578.738
120,410,5,457644.359,7322567.212,2583.591
120,410,6,457644.129,7322567.144,2588.804
120,410,7,457643.883,7322567.067,2594.376
120,410,8,457643.690,7322567.007,2598.750
120,410,9,457643.279,7322566.889,2608.041
120,410,10,457642.810,7322566.756,2618.628
120,410,11,457642.629,7322566.701,2622.732
120,410,12,457642.320,7322566.608,2629.735
120,410,13,457641.808,7322566.459,2641.300
120,410,14,457641.297,7322566.310,2652.863
120,410,15,457640.838,7322566.173,2663.260
120,410,16,457640.575,7322566.092,2669.227
120,410,17,457640.445,7322566.056,2672.151
120,410,18,457640.070,7322565.961,2680.565
120,410,19,457639.278,7322565.749,2698.396
120,410,20,457637.935,7322565.370,2728.707
120,410,21,457636.488,7322564.953,2761.388
130,420,0,457754.747,7322633.014,2541.607
130,420,1,457754.449,7322632.343,2552.556
130,420,2,457754.145,7322631.654,2563.747
130,420,3,457753.900,7322631.097,2572.749
130,420,4,457753.738,7322630.730,2578.697
130,420,5,457753.608,7322630.436,2583.496
130,420,6,457753.468,7322630.120,2588.611
130,420,7,457753.320,7322629.784,2594.043
130,420,8,457753.204,7322629.518,2598.320
130,420,9,457752.953,7322628.953,2607.517
130,420,10,457752.665,7322628.303,2618.106
130,420,11,457752.553,7322628.050,2622.205
130,420,12,457752.366,7322627.625,2629.085
130,420,13,457752.054,7322626.919,2640.551
130,420,14,457751.741,7322626.213,2652.015
130,420,15,457751.460,7322625.576,2662.351
130,420,16,457751.298,7322625.209,2668.300
130,420,17,457751.221,7322625.035,2671.134
130,420,18,457751.007,7322624.555,2678.954
130,420,19,457750.539,7322623.504,2696.083
130,420,20,457749.731,7322621.683,2725.710
130,420,21,457748.858,7322619.713,2757.730
120,420,0,457700.072,7322634.761,2541.761
120,420,1,457699.622,7322634.715,2552.594
120,420,2,457699.162,7322634.659,2563.710
120,420,3,457698.795,7322634.600,2572.640
120,420,4,457698.551,7322634.566,2578.561
120,420,5,457698.351,7322634.547,2583.361
120,420,6,457698.139,7322634.519,2588.490
120,420,7,457697.915,7322634.483,2593.948
120,420,8,457697.738,7322634.455,2598.242
120,420,9,457697.356,7322634.414,2607.450
120,420,10,457696.918,7322634.371,2618.005
120,420,11,457696.749,7322634.347,2622.087
120,420,12,457696.464,7322634.309,2628.994
120,420,13,457695.989,7322634.254,2640.465
120,420,14,457695.514,7322634.199,2651.933
120,420,15,457695.087,7322634.145,2662.263
120,420,16,457694.842,7322634.110,2668.197
120,420,17,457694.723,7322634.099,2671.058
120,420,18,457694.384,7322634.079,2679.148
120,420,19,457693.658,7322634.018,2696.559
120,420,20,457692.421,7322633.884,2726.369
120,420,21,457691.090,7322633.723,2758.515
130,430,0,457812.611,7322622.755,2541.283
130,430,1,457812.215,7322622.332,2552.432
130,430,2,457811.814,7322621.903,2563.740
130,430,3,457811.492,7322621.563,2572.773
130,430,4,457811.279,7322621.337,2578.741
130,430,5,457811.108,7322621.152,2583.571
130,430,6,457810.927,7322620.959,2588.671
130,430,7,457810.736,7322620.755,2594.040
130,430,8,457810.585,7322620.595,2598.270
130,430,9,457810.258,7322620.244,2607.507
130,430,10,457809.878,7322619.838,2618.216
130,430,11,457809.731,7322619.683,2622.329
130,430,12,457809.488,7322619.423,2629.178
130,430,13,457809.079,7322618.987,2640.684
130,430,14,457808.671,7322618.551,2652.188
130,430,15,457808.302,7322618.159,2662.538
130,430,16,457808.091,7322617.934,2668.481
130,430,17,457807.991,7322617.826,2671.306
130,430,18,457807.722,7322617.530,2678.965
130,430,19,457807.123,7322616.878,2695.955
130,430,20,457806.076,7322615.752,2725.504
130,430,21,457804.945,7322614.538,2757.411
