IL,XL,K,X,Y,Z
330,690,0,460395.670,7323183.893,2589.047
330,690,1,460393.886,7323181.388,2600.993
330,690,2,460391.989,7323178.720,2613.718
330,690,3,460390.501,7323176.627,2623.706
330,690,4,460389.594,7323175.352,2629.789
330,690,5,460389.021,7323174.546,2633.633
330,690,6,460388.396,7323173.668,2637.826
330,690,7,460387.720,7323172.717,2642.368
330,690,8,460387.219,7323172.013,2645.724
330,690,9,460386.733,7323171.344,2648.940
330,690,10,460386.227,7323170.656,2652.259
330,690,11,460385.823,7323170.094,2654.954
330,690,12,460384.734,7323168.574,2662.255
330,690,13,460383.022,7323166.179,2673.760
330,690,14,460381.296,7323163.776,2685.321
330,690,15,460379.819,7323161.736,2695.156
330,690,16,460378.987,7323160.586,2700.701
330,690,17,460378.553,7323159.980,2703.610
330,690,18,460378.353,7323159.699,2704.958
330,690,19,460378.353,7323159.699,2704.958
330,690,20,460378.350,7323159.697,2704.971
330,690,21,460376.640,7323157.345,2716.320
340,690,0,460439.610,7323136.297,2589.550
340,690,1,460439.168,7323132.523,2601.460
340,690,2,460438.702,7323128.493,2614.171
340,690,3,460438.340,7323125.352,2624.081
340,690,4,460438.119,7323123.459,2630.063
340,690,5,460437.979,7323122.260,2633.852
340,690,6,460437.827,7323120.959,2637.966
340,690,7,460437.663,7323119.554,2642.405
340,690,8,460437.541,7323118.509,2645.708
340,690,9,460437.424,7323117.574,2648.681
340,690,10,460437.304,7323116.645,2651.641
340,690,11,460437.210,7323115.839,2654.192
340,690,12,460436.967,7323113.602,2661.239
340,690,13,460436.584,7323110.070,2672.368
340,690,14,460436.204,7323106.554,2683.447
340,690,15,460435.887,7323103.616,2692.705
340,690,16,460435.707,7323101.953,2697.946
340,690,17,460435.610,7323101.056,2700.769
340,690,18,460435.565,7323100.636,2702.090
340,690,19,460435.565,7323100.636,2702.090
340,690,20,460435.565,7323100.636,2702.090
340,690,21,460435.180,7323097.436,2712.268
350,690,0,460484.353,7323089.218,2588.488
350,690,1,460485.258,7323084.347,2600.231
350,690,2,460486.231,7323079.139,2612.781
350,690,3,460486.990,7323075.102,2622.502
350,690,4,460487.444,7323072.691,2628.308
350,690,5,460487.732,7323071.162,2631.990
350,690,6,460488.045,7323069.504,2635.982
350,690,7,460488.383,7323067.717,2640.283
350,690,8,460488.634,7323066.379,2643.503
350,690,9,460488.839,7323065.253,2646.229
350,690,10,460489.031,7323064.177,2648.840
350,690,11,460489.219,7323063.174,2651.257
350,690,12,460489.768,7323060.321,2658.114
350,690,13,460490.631,7323055.835,2668.899
350,690,14,460491.491,7323051.371,2679.631
350,690,15,460492.206,7323047.658,2688.557
350,690,16,460492.607,7323045.566,2693.590
350,690,17,460492.825,7323044.423,2696.341
350,690,18,460492.929,7323043.882,2697.642
350,690,19,460492.929,7323043.882,2697.642
350,690,20,460492.929,7323043.882,2697.642
350,690,21,460493.642,7323040.100,2706.761
360,690,0,460527.370,7323043.823,2586.815
360,690,1,460529.672,7323037.911,2598.286
360,690,2,460532.139,7323031.585,2610.557
360,690,3,460534.081,7323026.626,2620.163
360,690,4,460535.248,7323023.649,2625.927
360,690,5,460535.991,7323021.754,2629.594
360,690,6,460536.800,7323019.691,2633.586
360,690,7,460537.677,7323017.458,2637.903
360,690,8,460538.328,7323015.796,2641.121
360,690,9,460538.831,7323014.494,2643.652
360,690,10,460539.294,7323013.293,2645.992
360,690,11,460539.767,7323012.082,2648.338
360,690,12,460541.158,7323008.556,2655.156
360,690,13,460543.336,7323003.031,2665.840
360,690,14,460545.511,7322997.515,2676.503
360,690,15,460547.318,7322992.932,2685.360
360,690,16,460548.333,7322990.359,2690.332
360,690,17,460548.894,7322988.935,2693.084
360,690,18,460549.163,7322988.253,2694.401
360,690,19,460549.163,7322988.253,2694.401
360,690,20,460549.163,7322988.253,2694.401
360,690,21,460550.955,7322983.689,2703.227
