IL,XL,K,X,Y,Z
60,180,0,456133.562,7321477.047,2561.357
60,180,1,456130.579,7321478.813,2570.646
60,180,2,456126.948,7321480.960,2581.952
60,180,3,456123.611,7321482.929,2592.345
60,180,4,456121.116,7321484.402,2600.118
60,180,5,456119.250,7321485.504,2605.928
60,180,6,456117.334,7321486.637,2611.893
60,180,7,456115.369,7321487.799,2618.014
60,180,8,456113.328,7321489.005,2624.369
60,180,9,456109.629,7321491.198,2635.890
60,180,10,456105.799,7321493.468,2647.813
60,180,11,456104.159,7321494.438,2652.923
60,180,12,456101.683,7321495.900,2660.632
60,180,13,456097.633,7321498.295,2673.246
60,180,14,456093.573,7321500.694,2685.891
60,180,15,456089.823,7321502.911,2697.571
60,180,16,456087.795,7321504.110,2703.888
60,180,17,456086.910,7321504.633,2706.645
60,180,18,456082.206,7321507.431,2721.292
60,180,19,456073.947,7321512.343,2747.007
60,180,20,456062.112,7321519.382,2783.855
60,180,21,456049.263,7321527.019,2823.868
60,190,0,456214.704,7321560.433,2556.602
60,190,1,456211.125,7321562.864,2565.714
60,190,2,456206.773,7321565.820,2576.797
60,190,3,456202.784,7321568.527,2586.954
60,190,4,456199.810,7321570.546,2594.528
60,190,5,456197.583,7321572.058,2600.198
60,190,6,456195.291,7321573.615,2606.034
60,190,7,456192.935,7321575.215,2612.034
60,190,8,456190.510,7321576.861,2618.210
60,190,9,456186.116,7321579.846,2629.400
60,190,10,456181.561,7321582.940,2641.001
60,190,11,456179.612,7321584.263,2645.965
60,190,12,456176.665,7321586.264,2653.471
60,190,13,456171.849,7321589.534,2665.738
60,190,14,456167.023,7321592.811,2678.029
60,190,15,456162.567,7321595.836,2689.379
60,190,16,456160.153,7321597.474,2695.526
60,190,17,456159.092,7321598.195,2698.230
60,190,18,456153.524,7321601.978,2712.414
60,190,19,456143.730,7321608.634,2737.364
60,190,20,456129.658,7321618.199,2773.211
60,190,21,456114.393,7321628.573,2812.092
50,200,0,456255.276,7321661.173,2553.405
50,200,1,456251.674,7321664.574,2562.223
50,200,2,456247.299,7321668.699,2572.927
50,200,3,456243.304,7321672.459,2582.696
50,200,4,456240.335,7321675.255,2589.957
50,200,5,456238.109,7321677.352,2595.403
50,200,6,456235.811,7321679.519,2601.026
50,200,7,456233.441,7321681.755,2606.827
50,200,8,456231.026,7321684.032,2612.737
50,200,9,456226.641,7321688.177,2623.482
50,200,10,456222.079,7321692.495,2634.666
50,200,11,456220.123,7321694.342,2639.457
50,200,12,456217.124,7321697.179,2646.802
50,200,13,456212.222,7321701.821,2658.815
50,200,14,456207.312,7321706.470,2670.848
50,200,15,456202.784,7321710.758,2681.945
50,200,16,456200.330,7321713.081,2687.959
50,200,17,456199.238,7321714.114,2690.633
50,200,18,456193.638,7321719.440,2704.391
50,200,19,456183.753,7321728.841,2728.673
50,200,20,456169.486,7321742.415,2763.722
50,200,21,456154.043,7321757.094,2801.643
50,210,0,456325.365,7321705.632,2543.449
50,210,1,456321.870,7321710.085,2552.124
50,210,2,456317.645,7321715.463,2562.607
50,210,3,456313.820,7321720.322,2572.090
50,210,4,456310.992,7321723.912,2579.101
50,210,5,456308.864,7321726.615,2584.378
50,210,6,456306.653,7321729.428,2589.863
50,210,7,456304.358,7321732.350,2595.558
50,210,8,456302.064,7321735.263,2601.248
50,210,9,456297.858,7321740.613,2611.685
50,210,10,456293.447,7321746.234,2622.640
50,210,11,456291.554,7321748.645,2627.339
50,210,12,456288.574,7321752.458,2634.750
50,210,13,456283.692,7321758.710,2646.896
50,210,14,456278.803,7321764.970,2659.058
50,210,15,456274.303,7321770.729,2670.250
50,210,16,456271.863,7321773.852,2676.320
50,210,17,456270.758,7321775.270,2679.070
50,210,18,456265.251,7321782.315,2692.772
50,210,19,456255.479,7321794.829,2717.097
50,210,20,456241.262,7321813.056,2752.499
50,210,21,456225.956,7321832.657,2790.595
