IL,XL,K,X,Y,Z
240,450,19,458416.770,7321973.999,2724.585
240,450,20,458418.090,7321970.365,2750.143
240,450,21,458419.658,7321966.026,2780.816
240,460,19,458479.658,7322042.513,2725.059
240,460,20,458480.643,7322039.329,2749.731
240,460,21,458481.815,7322035.512,2779.480
240,470,19,458541.507,7322111.759,2726.594
240,470,20,458542.261,7322108.850,2750.471
240,470,21,458543.159,7322105.350,2779.342
240,480,19,458602.395,7322181.207,2730.746
240,480,20,458603.087,7322178.224,2753.855
240,480,21,458603.920,7322174.617,2781.848
240,490,19,458663.007,7322250.602,2736.960
240,490,20,458663.847,7322247.351,2759.302
240,490,21,458664.868,7322243.407,2786.388
240,500,19,458723.000,7322320.854,2743.216
240,500,20,458723.940,7322317.547,2765.184
240,500,21,458725.083,7322313.536,2791.799
240,510,19,458782.905,7322391.666,2747.603
240,510,20,458783.898,7322388.386,2768.506
240,510,21,458785.158,7322384.270,2794.631
