IL,XL,K,X,Y,Z
140,500,5,458254.796,7322986.042,2596.268
140,500,6,458254.399,7322988.579,2600.722
140,500,7,458253.989,7322991.196,2605.318
140,500,8,458253.660,7322993.297,2609.006
140,500,9,458252.891,7322998.212,2617.634
140,500,10,458251.964,7323004.141,2628.039
150,510,0,458382.920,7322951.133,2552.644
150,510,1,458382.164,7322956.992,2564.065
150,510,2,458381.408,7322962.873,2575.478
150,510,3,458380.803,7322967.582,2584.628
150,510,4,458380.417,7322970.566,2590.463
150,510,5,458380.142,7322972.695,2594.597
150,510,6,458379.856,7322974.914,2598.913
150,510,7,458379.558,7322977.221,2603.410
150,510,8,458379.317,7322979.085,2607.057
150,510,9,458378.747,7322983.487,2615.661
150,510,10,458378.054,7322988.840,2626.131
