IL,XL,K,X,Y,Z
150,380,0,457636.991,7322177.398,2545.520
150,380,1,457636.812,7322175.329,2556.706
150,380,2,457636.624,7322173.161,2568.431
150,380,3,457636.469,7322171.371,2578.114
150,380,4,457636.365,7322170.170,2584.606
150,380,5,457636.284,7322169.231,2589.680
150,380,6,457636.195,7322168.203,2595.239
150,380,7,457636.098,7322167.085,2601.285
150,380,8,457636.021,7322166.194,2606.097
150,380,9,457635.865,7322164.398,2615.814
150,380,10,457635.693,7322162.413,2626.556
150,380,11,457635.625,7322161.627,2630.814
150,380,12,457635.507,7322160.267,2638.174
150,380,13,457635.317,7322158.081,2650.009
150,380,14,457635.128,7322155.895,2661.842
150,380,15,457634.955,7322153.909,2672.596
150,380,16,457634.855,7322152.747,2678.884
150,380,17,457634.806,7322152.183,2681.936
150,380,18,457634.669,7322150.613,2690.439
150,380,19,457634.385,7322147.349,2708.131
150,380,20,457633.902,7322141.783,2738.295
150,380,21,457633.375,7322135.714,2771.184
140,390,0,457641.458,7322283.691,2543.038
140,390,1,457641.236,7322282.080,2553.934
140,390,2,457641.002,7322280.398,2565.331
140,390,3,457640.810,7322279.010,2574.729
140,390,4,457640.683,7322278.090,2580.955
140,390,5,457640.582,7322277.365,2585.868
140,390,6,457640.471,7322276.570,2591.258
140,390,7,457640.351,7322275.703,2597.124
140,390,8,457640.257,7322275.015,2601.769
140,390,9,457640.062,7322273.606,2611.298
140,390,10,457639.844,7322272.025,2621.991
140,390,11,457639.758,7322271.396,2626.238
140,390,12,457639.609,7322270.321,2633.508
140,390,13,457639.368,7322268.577,2645.314
140,390,14,457639.127,7322266.832,2657.123
140,390,15,457638.908,7322265.243,2667.854
140,390,16,457638.781,7322264.316,2674.100
140,390,17,457638.720,7322263.877,2677.087
140,390,18,457638.545,7322262.644,2685.498
140,390,19,457638.178,7322260.017,2703.365
140,390,20,457637.549,7322255.503,2733.994
140,390,21,457636.867,7322250.592,2767.296
