IL,XL,K,X,Y,Z
160,470,0,458232.786,7322635.923,2532.723
160,470,1,458231.518,7322636.843,2543.861
160,470,2,458230.223,7322637.782,2555.244
160,470,3,458229.141,7322638.564,2564.787
160,470,4,458228.463,7322639.055,2570.751
160,470,5,458227.956,7322639.423,2575.202
160,470,6,458227.417,7322639.813,2579.939
160,470,7,458226.846,7322640.226,2584.962
160,470,8,458226.385,7322640.558,2589.025
160,470,9,458225.377,7322641.291,2597.867
160,470,10,458224.166,7322642.171,2608.491
160,470,11,458223.683,7322642.520,2612.751
160,470,12,458222.935,7322643.061,2619.332
160,470,13,458221.648,7322643.994,2630.642
160,470,14,458220.360,7322644.927,2641.955
160,470,15,458219.212,7322645.759,2652.038
160,470,16,458218.552,7322646.237,2657.842
160,470,17,458218.258,7322646.452,2660.414
160,470,18,458217.643,7322646.904,2665.725
160,470,19,458216.064,7322648.062,2679.454
160,470,20,458212.999,7322650.296,2706.240
160,470,21,458209.587,7322652.778,2736.103
160,480,0,458288.632,7322701.999,2532.771
160,480,1,458287.423,7322703.032,2543.842
160,480,2,458286.187,7322704.085,2555.166
160,480,3,458285.155,7322704.957,2564.665
160,480,4,458284.511,7322705.505,2570.580
160,480,5,458284.033,7322705.913,2574.947
160,480,6,458283.528,7322706.343,2579.580
160,480,7,458282.995,7322706.793,2584.478
160,480,8,458282.564,7322707.158,2588.454
160,480,9,458281.607,7322707.977,2597.198
160,480,10,458280.454,7322708.963,2607.738
160,480,11,458279.998,7322709.349,2611.943
160,480,12,458279.294,7322709.945,2618.402
160,480,13,458278.078,7322710.980,2629.554
160,480,14,458276.862,7322712.016,2640.707
160,480,15,458275.784,7322712.933,2650.596
160,480,16,458275.163,7322713.460,2656.287
160,480,17,458274.884,7322713.701,2658.828
160,480,18,458274.324,7322714.195,2663.845
160,480,19,458272.857,7322715.473,2677.089
160,480,20,458269.984,7322717.946,2703.256
160,480,21,458266.782,7322720.690,2732.483
170,490,0,458410.147,7322764.296,2530.050
170,490,1,458409.167,7322764.706,2541.344
170,490,2,458408.179,7322765.114,2552.704
170,490,3,458407.355,7322765.450,2562.173
170,490,4,458406.834,7322765.665,2568.167
170,490,5,458406.464,7322765.817,2572.425
170,490,6,458406.069,7322765.977,2576.957
170,490,7,458405.650,7322766.146,2581.764
170,490,8,458405.307,7322766.286,2585.705
170,490,9,458404.545,7322766.603,2594.483
170,490,10,458403.620,7322766.988,2605.134
170,490,11,458403.251,7322767.140,2609.387
170,490,12,458402.695,7322767.367,2615.776
170,490,13,458401.731,7322767.762,2626.861
170,490,14,458400.807,7322768.130,2637.440
170,490,15,458399.985,7322768.458,2646.845
170,490,16,458399.479,7322768.670,2652.689
170,490,17,458399.243,7322768.772,2655.420
170,490,18,458398.826,7322768.948,2660.226
170,490,19,458397.697,7322769.424,2673.242
170,490,20,458395.377,7322770.408,2700.054
170,490,21,458392.755,7322771.524,2730.390
160,490,0,458346.223,7322766.049,2531.693
160,490,1,458345.043,7322767.272,2542.873
160,490,2,458343.839,7322768.523,2554.299
160,490,3,458342.831,7322769.558,2563.884
160,490,4,458342.202,7322770.205,2569.847
160,490,5,458341.744,7322770.679,2574.196
160,490,6,458341.258,7322771.176,2578.812
160,490,7,458340.745,7322771.697,2583.693
160,490,8,458340.328,7322772.120,2587.666
160,490,9,458339.402,7322773.079,2596.435
160,490,10,458338.284,7322774.236,2607.026
160,490,11,458337.840,7322774.685,2611.250
160,490,12,458337.163,7322775.375,2617.693
160,490,13,458335.989,7322776.576,2628.838
160,490,14,458334.824,7322777.774,2639.906
160,490,15,458333.794,7322778.828,2649.706
160,490,16,458333.193,7322779.439,2655.409
160,490,17,458332.921,7322779.721,2657.977
160,490,18,458332.402,7322780.270,2662.853
160,490,19,458331.017,7322781.725,2675.913
160,490,20,458328.256,7322784.571,2702.019
160,490,21,458325.171,7322787.723,2731.225
170,500,0,458470.720,7322761.334,2529.565
170,500,1,458470.869,7322760.914,2540.843
170,500,2,458471.002,7322760.513,2551.876
170,500,3,458471.107,7322760.190,2560.842
170,500,4,458471.184,7322759.972,2566.732
170,500,5,458471.240,7322759.816,2570.844
170,500,6,458471.302,7322759.648,2575.217
170,500,7,458471.372,7322759.467,2579.849
170,500,8,458471.430,7322759.317,2583.668
170,500,9,458471.537,7322759.001,2592.300
170,500,10,458471.666,7322758.619,2602.796
170,500,11,458471.726,7322758.459,2606.963
170,500,12,458471.819,7322758.217,2613.186
170,500,13,458471.972,7322757.803,2624.020
170,500,14,458472.143,7322757.385,2634.186
170,500,15,458472.295,7322757.014,2643.225
170,500,16,458472.367,7322756.804,2648.999
170,500,17,458472.388,7322756.717,2651.750
170,500,18,458472.418,7322756.574,2656.353
170,500,19,458472.541,7322756.142,2669.083
170,500,20,458472.829,7322755.213,2695.767
170,500,21,458473.163,7322754.154,2726.080
170,510,0,458529.521,7322826.034,2531.454
170,510,1,458530.107,7322825.509,2542.953
170,510,2,458530.559,7322825.127,2553.422
170,510,3,458530.840,7322824.912,2561.363
170,510,4,458531.111,7322824.676,2567.141
