IL,XL,K,X,Y,Z
330,1040,0,462870.587,7326606.288,2411.398
330,1040,1,462872.722,7326605.083,2414.726
330,1040,2,462877.100,7326602.605,2421.552
330,1040,3,462879.972,7326600.975,2426.024
330,1040,4,462880.760,7326600.528,2427.246
330,1040,5,462881.081,7326600.346,2427.740
330,1040,6,462881.468,7326600.127,2428.339
330,1040,7,462881.923,7326599.869,2429.044
330,1040,8,462882.151,7326599.740,2429.396
330,1040,9,462882.151,7326599.740,2429.396
330,1040,10,462882.151,7326599.740,2429.396
330,1040,11,462882.256,7326599.680,2429.559
330,1040,12,462884.012,7326598.682,2432.289
330,1040,13,462887.313,7326596.805,2437.422
330,1040,14,462890.610,7326594.927,2442.550
330,1040,15,462893.644,7326593.198,2447.270
330,1040,16,462895.306,7326592.251,2449.855
330,1040,17,462895.775,7326591.983,2450.584
330,1040,18,462895.970,7326591.872,2450.886
330,1040,19,462895.970,7326591.872,2450.886
330,1040,20,462895.970,7326591.872,2450.886
330,1040,21,462897.467,7326591.021,2453.208
330,1050,0,463034.510,7326815.939,2372.566
330,1050,1,463036.264,7326814.876,2375.792
330,1050,2,463039.837,7326812.704,2382.364
330,1050,3,463042.132,7326811.306,2386.588
330,1050,4,463042.718,7326810.949,2387.667
330,1050,5,463042.938,7326810.815,2388.073
330,1050,6,463043.216,7326810.646,2388.585
330,1050,7,463043.552,7326810.442,2389.204
330,1050,8,463043.721,7326810.340,2389.514
330,1050,9,463043.721,7326810.340,2389.514
330,1050,10,463043.721,7326810.340,2389.514
330,1050,11,463043.793,7326810.296,2389.647
330,1050,12,463045.153,7326809.468,2392.151
330,1050,13,463047.728,7326807.903,2396.889
330,1050,14,463050.300,7326806.338,2401.624
330,1050,15,463052.671,7326804.895,2405.988
330,1050,16,463053.969,7326804.105,2408.378
330,1050,17,463054.328,7326803.887,2409.038
330,1050,18,463054.473,7326803.799,2409.305
330,1050,19,463054.473,7326803.799,2409.305
330,1050,20,463054.473,7326803.799,2409.305
330,1050,21,463055.594,7326803.121,2411.368
330,1060,0,463201.391,7327025.563,2350.913
330,1060,1,463202.817,7327024.548,2354.458
330,1060,2,463205.710,7327022.487,2361.645
330,1060,3,463207.548,7327021.176,2366.204
330,1060,4,463207.999,7327020.854,2367.316
330,1060,5,463208.160,7327020.739,2367.711
330,1060,6,463208.369,7327020.590,2368.226
330,1060,7,463208.627,7327020.407,2368.862
330,1060,8,463208.755,7327020.315,2369.180
330,1060,9,463208.755,7327020.315,2369.180
330,1060,10,463208.755,7327020.315,2369.180
330,1060,11,463208.808,7327020.277,2369.308
330,1060,12,463209.878,7327019.515,2371.959
330,1060,13,463211.911,7327018.068,2376.998
330,1060,14,463213.944,7327016.621,2382.036
330,1060,15,463215.815,7327015.288,2386.666
330,1060,16,463216.836,7327014.561,2389.187
330,1060,17,463217.114,7327014.363,2389.871
330,1060,18,463217.225,7327014.284,2390.144
330,1060,19,463217.225,7327014.284,2390.144
330,1060,20,463217.225,7327014.284,2390.144
330,1060,21,463218.082,7327013.677,2392.250
