IL,XL,K,X,Y,Z
190,190,0,456600.751,7320693.971,2560.681
190,190,1,456599.934,7320690.871,2569.710
190,190,2,456598.961,7320687.173,2580.481
190,190,3,456597.977,7320683.436,2591.367
190,190,4,456597.257,7320680.703,2599.329
190,190,5,456596.698,7320678.583,2605.502
190,190,6,456596.136,7320676.447,2611.726
190,190,7,456595.569,7320674.294,2617.998
190,190,8,456594.959,7320671.979,2624.740
190,190,9,456593.945,7320668.127,2635.963
190,190,10,456592.911,7320664.201,2647.399
190,190,11,456592.402,7320662.269,2653.029
190,190,12,456591.670,7320659.490,2661.124
190,190,13,456590.534,7320655.177,2673.689
190,190,14,456589.400,7320650.868,2686.238
190,190,15,456588.352,7320646.889,2697.830
190,190,16,456587.754,7320644.617,2704.449
190,190,17,456587.483,7320643.589,2707.446
190,190,18,456586.425,7320639.568,2719.152
190,190,19,456584.522,7320632.339,2740.205
190,190,20,456581.645,7320621.404,2772.055
190,190,21,456578.321,7320608.777,2808.841
200,190,0,456638.349,7320617.193,2558.770
200,190,1,456637.527,7320614.410,2567.665
200,190,2,456636.555,7320611.116,2578.193
200,190,3,456635.565,7320607.759,2588.923
200,190,4,456634.841,7320605.306,2596.762
200,190,5,456634.276,7320603.394,2602.874
200,190,6,456633.708,7320601.470,2609.026
200,190,7,456633.136,7320599.532,2615.219
200,190,8,456632.519,7320597.442,2621.902
200,190,9,456631.498,7320593.983,2632.961
200,190,10,456630.457,7320590.457,2644.236
200,190,11,456629.937,7320588.696,2649.865
200,190,12,456629.194,7320586.181,2657.909
200,190,13,456628.046,7320582.291,2670.345
200,190,14,456626.900,7320578.408,2682.761
200,190,15,456625.839,7320574.816,2694.245
200,190,16,456625.230,7320572.751,2700.851
200,190,17,456624.954,7320571.817,2703.839
200,190,18,456623.895,7320568.230,2715.309
200,190,19,456621.982,7320561.748,2736.039
200,190,20,456619.062,7320551.857,2767.685
200,190,21,456615.665,7320540.354,2804.493
210,190,0,456677.147,7320540.125,2555.305
210,190,1,456676.323,7320537.644,2564.164
210,190,2,456675.360,7320534.740,2574.534
210,190,3,456674.371,7320531.761,2585.175
210,190,4,456673.648,7320529.583,2592.952
210,190,5,456673.083,7320527.879,2599.038
210,190,6,456672.514,7320526.165,2605.158
210,190,7,456671.942,7320524.442,2611.314
210,190,8,456671.324,7320522.580,2617.964
210,190,9,456670.309,7320519.522,2628.888
210,190,10,456669.273,7320516.402,2640.036
210,190,11,456668.749,7320514.824,2645.673
210,190,12,456668.004,7320512.580,2653.693
210,190,13,456666.856,7320509.119,2666.055
210,190,14,456665.708,7320505.662,2678.405
210,190,15,456664.644,7320502.457,2689.857
210,190,16,456664.028,7320500.602,2696.485
210,190,17,456663.750,7320499.764,2699.481
210,190,18,456662.701,7320496.604,2710.769
210,190,19,456660.798,7320490.871,2731.260
210,190,20,456657.865,7320482.037,2762.844
210,190,21,456654.432,7320471.700,2799.809
