IL,XL,K,X,Y,Z
320,710,0,460471.727,7323362.395,2578.165
320,710,1,460469.632,7323363.017,2588.539
320,710,2,460467.351,7323363.694,2599.851
320,710,3,460465.576,7323364.220,2608.631
320,710,4,460464.515,7323364.535,2613.859
320,710,5,460463.849,7323364.732,2617.137
320,710,6,460463.118,7323364.948,2620.735
320,710,7,460462.322,7323365.184,2624.655
320,710,8,460461.748,7323365.354,2627.474
320,710,9,460461.180,7323365.525,2630.216
320,710,10,460460.578,7323365.708,2633.115
320,710,11,460460.085,7323365.855,2635.523
320,710,12,460458.677,7323366.274,2642.461
320,710,13,460456.368,7323366.961,2653.937
320,710,14,460453.957,7323367.682,2666.009
320,710,15,460451.861,7323368.311,2676.504
320,710,16,460450.670,7323368.670,2682.486
320,710,17,460450.074,7323368.847,2685.469
320,710,18,460449.804,7323368.928,2686.826
320,710,19,460449.804,7323368.928,2686.826
320,710,20,460449.800,7323368.929,2686.838
320,710,21,460447.448,7323369.640,2698.536
310,710,0,460422.598,7323350.102,2581.168
310,710,1,460419.749,7323351.231,2592.095
310,710,2,460416.669,7323352.450,2603.923
310,710,3,460414.260,7323353.401,2613.180
310,710,4,460412.808,7323353.975,2618.760
310,710,5,460411.897,7323354.334,2622.261
310,710,6,460410.898,7323354.727,2626.099
310,710,7,460409.811,7323355.156,2630.276
310,710,8,460409.019,7323355.468,2633.319
310,710,9,460408.192,7323355.802,2636.455
310,710,10,460407.300,7323356.165,2639.814
310,710,11,460406.606,7323356.443,2642.463
310,710,12,460404.652,7323357.219,2649.966
310,710,13,460401.516,7323358.466,2662.004
310,710,14,460398.328,7323359.735,2674.224
310,710,15,460395.575,7323360.833,2684.749
310,710,16,460394.020,7323361.454,2690.690
310,710,17,460393.241,7323361.763,2693.682
310,710,18,460392.886,7323361.903,2695.045
310,710,19,460392.886,7323361.903,2695.045
310,710,20,460392.877,7323361.907,2695.075
310,710,21,460389.684,7323363.196,2707.189
320,720,0,460520.006,7323377.469,2573.435
320,720,1,460519.119,7323377.212,2583.469
320,720,2,460518.140,7323376.927,2594.544
320,720,3,460517.388,7323376.698,2603.137
320,720,4,460516.947,7323376.561,2608.199
320,720,5,460516.671,7323376.474,2611.367
320,720,6,460516.368,7323376.381,2614.838
320,720,7,460516.037,7323376.280,2618.612
320,720,8,460515.803,7323376.205,2621.311
320,720,9,460515.573,7323376.146,2623.808
320,720,10,460515.327,7323376.094,2626.395
