IL,XL,K,X,Y,Z
250,510,0,458803.816,7322359.162,2634.585
250,510,1,458804.199,7322357.795,2644.557
250,510,2,458804.600,7322356.363,2655.011
250,510,3,458804.962,7322355.066,2664.512
250,510,4,458805.180,7322354.279,2670.295
250,510,5,458805.334,7322353.725,2674.370
250,510,6,458805.502,7322353.118,2678.837
250,510,7,458805.686,7322352.456,2683.699
250,510,8,458805.838,7322351.905,2687.753
250,510,9,458806.113,7322350.920,2694.935
250,510,10,458806.440,7322349.756,2703.374
250,510,11,458806.595,7322349.201,2707.412
250,510,12,458806.840,7322348.320,2713.860
250,510,13,458807.245,7322346.870,2724.440
250,510,14,458807.652,7322345.412,2735.083
250,510,15,458808.004,7322344.158,2744.177
250,510,16,458808.199,7322343.469,2749.128
250,510,17,458808.294,7322343.124,2751.694
250,510,18,458808.370,7322342.858,2753.676
250,510,19,458808.645,7322341.851,2761.231
250,510,20,458809.460,7322338.875,2783.316
250,510,21,458810.480,7322335.185,2810.521
250,520,0,458864.033,7322428.525,2635.875
250,520,1,458864.377,7322427.358,2645.796
250,520,2,458864.734,7322426.144,2656.135
250,520,3,458865.052,7322425.062,2665.409
250,520,4,458865.245,7322424.404,2671.086
250,520,5,458865.379,7322423.951,2675.011
250,520,6,458865.524,7322423.456,2679.292
250,520,7,458865.682,7322422.919,2683.927
250,520,8,458865.813,7322422.475,2687.770
250,520,9,458866.052,7322421.667,2694.627
250,520,10,458866.337,7322420.705,2702.694
250,520,11,458866.471,7322420.251,2706.536
250,520,12,458866.684,7322419.527,2712.739
250,520,13,458867.038,7322418.328,2722.926
250,520,14,458867.393,7322417.122,2733.197
250,520,15,458867.698,7322416.091,2741.849
250,520,16,458867.866,7322415.525,2746.516
250,520,17,458867.951,7322415.234,2749.085
250,520,18,458868.026,7322414.980,2751.363
250,520,19,458868.255,7322414.210,2758.365
250,520,20,458868.938,7322411.893,2778.842
250,520,21,458869.820,7322408.899,2804.868
250,530,0,458926.861,7322496.283,2639.308
250,530,1,458926.911,7322495.435,2649.222
250,530,2,458926.963,7322494.559,2659.505
250,530,3,458927.007,7322493.787,2668.645
250,530,4,458927.033,7322493.318,2674.236
250,530,5,458927.050,7322493.002,2678.038
250,530,6,458927.068,7322492.657,2682.177
250,530,7,458927.088,7322492.284,2686.654
250,530,8,458927.105,7322491.976,2690.360
250,530,9,458927.139,7322491.412,2696.991
250,530,10,458927.181,7322490.736,2704.834
250,530,11,458927.200,7322490.416,2708.585
250,530,12,458927.229,7322489.903,2714.657
250,530,13,458927.280,7322489.051,2724.656
250,530,14,458927.331,7322488.195,2734.726
250,530,15,458927.376,7322487.464,2743.196
250,530,16,458927.404,7322487.058,2747.797
250,530,17,458927.414,7322486.853,2750.309
250,530,18,458927.420,7322486.699,2752.310
250,530,19,458927.434,7322486.273,2758.041
250,530,20,458927.504,7322484.787,2776.615
250,530,21,458927.612,7322482.746,2801.326
250,540,0,458988.536,7322566.705,2643.492
250,540,1,458988.341,7322565.956,2653.588
250,540,2,458988.140,7322565.186,2663.997
250,540,3,458987.961,7322564.513,2673.141
250,540,4,458987.851,7322564.105,2678.719
250,540,5,458987.778,7322563.834,2682.435
250,540,6,458987.697,7322563.540,2686.478
250,540,7,458987.611,7322563.222,2690.846
250,540,8,458987.539,7322562.960,2694.458
250,540,9,458987.413,7322562.479,2700.977
250,540,10,458987.265,7322561.899,2708.767
250,540,11,458987.193,7322561.622,2712.499
250,540,12,458987.075,7322561.179,2718.532
250,540,13,458986.883,7322560.440,2728.520
250,540,14,458986.688,7322559.699,2738.555
250,540,15,458986.528,7322559.068,2747.020
250,540,16,458986.442,7322558.715,2751.683
250,540,17,458986.392,7322558.538,2754.146
250,540,18,458986.356,7322558.427,2755.795
250,540,19,458986.259,7322558.151,2760.056
250,540,20,458985.915,7322556.981,2776.658
250,540,21,458985.446,7322555.276,2800.200
250,550,0,459050.086,7322637.045,2647.645
250,550,1,459049.621,7322636.443,2658.054
250,550,2,459049.145,7322635.826,2668.714
250,550,3,459048.733,7322635.291,2677.953
250,550,4,459048.483,7322634.967,2683.557
250,550,5,459048.320,7322634.756,2687.214
250,550,6,459048.143,7322634.526,2691.190
250,550,7,459047.952,7322634.278,2695.485
250,550,8,459047.794,7322634.073,2699.032
250,550,9,459047.505,7322633.696,2705.543
250,550,10,459047.153,7322633.237,2713.435
250,550,11,459046.985,7322633.019,2717.209
250,550,12,459046.715,7322632.668,2723.265
250,550,13,459046.264,7322632.082,2733.376
250,550,14,459045.814,7322631.496,2743.496
250,550,15,459045.430,7322630.996,2752.107
250,550,16,459045.214,7322630.714,2756.948
250,550,17,459045.107,7322630.575,2759.353
250,550,18,459045.052,7322630.501,2760.636
250,550,19,459044.936,7322630.341,2763.393
250,550,20,459044.293,7322629.490,2778.048
250,550,21,459043.297,7322628.185,2800.545
250,560,0,459111.967,7322707.039,2650.828
250,560,1,459111.066,7322706.799,2661.563
250,560,2,459110.148,7322706.553,2672.509
250,560,3,459109.359,7322706.341,2681.910
250,560,4,459108.884,7322706.213,2687.585
250,560,5,459108.578,7322706.130,2691.239
250,560,6,459108.246,7322706.040,2695.212
250,560,7,459107.887,7322705.943,2699.504
250,560,8,459107.591,7322705.863,2703.045
250,560,9,459107.038,7322705.714,2709.641
250,560,10,459106.360,7322705.532,2717.721
250,560,11,459106.036,7322705.445,2721.574
250,560,12,459105.522,7322705.306,2727.711
250,560,13,459104.657,7322705.074,2738.027
250,560,14,459103.793,7322704.841,2748.327
250,560,15,459103.051,7322704.642,2757.159
250,560,16,459102.628,7322704.529,2762.199
250,560,17,459102.429,7322704.475,2764.579
250,560,18,459102.342,7322704.449,2765.636
250,560,19,459102.200,7322704.399,2767.442
250,560,20,459101.077,7322704.079,2780.974
250,560,21,459099.235,7322703.572,2803.025
