IL,XL,K,X,Y,Z
210,240,0,456991.240,7320812.457,2564.965
210,240,1,456989.780,7320812.077,2573.844
210,240,2,456988.000,7320811.614,2584.660
210,240,3,456986.216,7320811.149,2595.513
210,240,4,456984.972,7320810.823,2603.087
210,240,5,456984.006,7320810.571,2608.975
210,240,6,456983.017,7320810.312,2614.996
210,240,7,456982.006,7320810.047,2621.152
210,240,8,456980.929,7320809.765,2627.718
210,240,9,456979.094,7320809.287,2638.872
210,240,10,456977.235,7320808.802,2650.175
210,240,11,456976.339,7320808.568,2655.634
210,240,12,456975.028,7320808.225,2663.618
210,240,13,456973.003,7320807.697,2675.938
210,240,14,456970.979,7320807.168,2688.253
210,240,15,456969.112,7320806.681,2699.614
210,240,16,456968.038,7320806.400,2706.150
210,240,17,456967.522,7320806.266,2709.290
210,240,18,456965.783,7320805.815,2719.846
210,240,19,456962.576,7320804.984,2739.312
210,240,20,456957.621,7320803.696,2769.420
210,240,21,456951.886,7320802.203,2804.299
200,250,0,457016.544,7320915.550,2564.908
200,250,1,457014.804,7320915.160,2573.924
200,250,2,457012.675,7320914.682,2584.947
200,250,3,457010.566,7320914.211,2595.872
200,250,4,457009.105,7320913.885,2603.445
200,250,5,457007.974,7320913.633,2609.306
200,250,6,457006.812,7320913.373,2615.331
200,250,7,457005.618,7320913.105,2621.521
200,250,8,457004.353,7320912.822,2628.076
200,250,9,457002.167,7320912.329,2639.404
200,250,10,456999.949,7320911.830,2650.895
200,250,11,456998.899,7320911.595,2656.337
200,250,12,456997.345,7320911.247,2664.389
200,250,13,456994.939,7320910.706,2676.858
200,250,14,456992.533,7320910.166,2689.324
200,250,15,456990.317,7320909.668,2700.806
200,250,16,456989.048,7320909.384,2707.386
200,250,17,456988.430,7320909.245,2710.588
200,250,18,456986.360,7320908.776,2721.306
200,250,19,456982.540,7320907.911,2741.089
200,250,20,456976.646,7320906.582,2771.620
200,250,21,456969.866,7320905.060,2806.743
200,260,0,457078.338,7320983.388,2565.239
200,260,1,457076.652,7320983.017,2574.342
200,260,2,457074.576,7320982.560,2585.551
200,260,3,457072.544,7320982.110,2596.550
200,260,4,457071.157,7320981.802,2604.062
200,260,5,457070.089,7320981.564,2609.844
200,260,6,457068.993,7320981.320,2615.768
200,260,7,457067.868,7320981.071,2621.833
200,260,8,457066.684,7320980.807,2628.237
200,260,9,457064.587,7320980.344,2639.559
200,260,10,457062.458,7320979.873,2651.052
200,260,11,457061.474,7320979.654,2656.384
200,260,12,457059.995,7320979.326,2664.377
200,260,13,457057.698,7320978.817,2676.786
200,260,14,457055.401,7320978.308,2689.197
200,260,15,457053.289,7320977.840,2700.609
200,260,16,457052.083,7320977.572,2707.131
200,260,17,457051.487,7320977.441,2710.353
200,260,18,457049.507,7320977.004,2721.018
200,260,19,457045.836,7320976.194,2740.789
200,260,20,457040.162,7320974.943,2771.384
200,260,21,457033.675,7320973.508,2806.412
200,270,0,457142.567,7321048.527,2565.028
200,270,1,457140.852,7321048.283,2574.327
200,270,2,457138.714,7321047.975,2585.962
200,270,3,457136.651,7321047.674,2597.223
200,270,4,457135.282,7321047.476,2604.674
200,270,5,457134.238,7321047.325,2610.346
200,270,6,457133.178,7321047.175,2616.073
200,270,7,457132.100,7321047.026,2621.852
200,270,8,457130.968,7321046.865,2627.973
200,270,9,457128.876,7321046.566,2639.316
200,270,10,457126.750,7321046.263,2650.841
200,270,11,457125.801,7321046.125,2656.000
200,270,12,457124.344,7321045.916,2663.907
200,270,13,457122.071,7321045.591,2676.234
200,270,14,457119.797,7321045.265,2688.566
200,270,15,457117.712,7321044.967,2699.873
200,270,16,457116.525,7321044.796,2706.313
200,270,17,457115.924,7321044.710,2709.575
200,270,18,457113.972,7321044.435,2720.114
200,270,19,457110.325,7321043.921,2739.818
200,270,20,457104.650,7321043.118,2770.510
200,270,21,457098.210,7321042.201,2805.396
200,280,0,457210.446,7321110.841,2564.575
200,280,1,457208.558,7321110.812,2574.105
200,280,2,457206.173,7321110.768,2586.217
200,280,3,457203.903,7321110.723,2597.772
200,280,4,457202.444,7321110.697,2605.159
200,280,5,457201.344,7321110.679,2610.717
200,280,6,457200.240,7321110.667,2616.238
200,280,7,457199.133,7321110.660,2621.723
200,280,8,457197.969,7321110.647,2627.548
200,280,9,457195.712,7321110.612,2638.943
200,280,10,457193.415,7321110.576,2650.533
200,280,11,457192.428,7321110.560,2655.516
200,280,12,457190.874,7321110.536,2663.358
200,280,13,457188.440,7321110.499,2675.637
200,280,14,457186.004,7321110.462,2687.924
200,280,15,457183.778,7321110.428,2699.153
200,280,16,457182.514,7321110.408,2705.528
200,280,17,457181.857,7321110.398,2708.846
200,280,18,457179.787,7321110.370,2719.246
200,280,19,457175.887,7321110.316,2738.862
200,280,20,457169.771,7321110.228,2769.654
200,280,21,457162.880,7321110.127,2804.376
200,290,0,457283.172,7321169.393,2564.386
200,290,1,457280.989,7321169.641,2574.090
200,290,2,457278.207,7321169.951,2586.513
200,290,3,457275.580,7321170.241,2598.264
200,290,4,457273.932,7321170.427,2605.606
200,290,5,457272.699,7321170.566,2611.090
200,290,6,457271.474,7321170.709,2616.498
200,290,7,457270.257,7321170.856,2621.830
200,290,8,457268.975,7321171.005,2627.490
200,290,9,457266.402,7321171.297,2638.930
200,290,10,457263.783,7321171.594,2650.574
200,290,11,457262.684,7321171.719,2655.458
200,290,12,457260.925,7321171.919,2663.277
200,290,13,457258.164,7321172.232,2675.543
200,290,14,457255.402,7321172.546,2687.816
200,290,15,457252.883,7321172.832,2699.012
200,290,16,457251.453,7321172.995,2705.363
200,290,17,457250.698,7321173.080,2708.721
200,290,18,457248.388,7321173.344,2718.970
200,290,19,457244.004,7321173.844,2738.427
200,290,20,457237.075,7321174.634,2769.196
200,290,21,457229.291,7321175.520,2803.765
