IL,XL,K,X,Y,Z
120,120,17,455894.088,7320641.261,2697.841
120,120,18,455892.223,7320635.926,2711.435
120,120,19,455889.000,7320626.706,2734.932
120,120,20,455884.355,7320613.429,2768.772
120,120,21,455879.150,7320598.552,2806.693
120,130,17,455958.451,7320716.239,2699.790
120,130,18,455956.585,7320711.367,2713.278
120,130,19,455953.341,7320702.898,2736.721
120,130,20,455948.645,7320690.653,2770.654
120,130,21,455943.374,7320676.920,2808.730
120,140,17,456023.032,7320788.957,2702.011
120,140,18,456021.185,7320784.500,2715.429
120,140,19,456017.955,7320776.693,2738.908
120,140,20,456013.268,7320765.381,2772.960
120,140,21,456008.014,7320752.712,2811.127
120,150,17,456088.006,7320860.551,2704.179
120,150,18,456086.090,7320857.735,2717.558
120,150,19,456082.719,7320852.784,2741.096
120,150,20,456077.837,7320845.610,2775.184
120,150,21,456072.381,7320837.588,2813.277
120,160,17,456162.841,7320960.525,2704.022
120,160,18,456161.100,7320958.312,2717.050
120,160,19,456158.025,7320954.401,2740.057
120,160,20,456153.549,7320948.716,2773.544
120,160,21,456148.535,7320942.366,2811.044
110,170,17,456188.942,7321065.231,2702.097
110,170,18,456187.396,7321061.027,2715.111
110,170,19,456184.666,7321053.598,2738.112
110,170,20,456180.706,7321042.821,2771.490
110,170,21,456176.294,7321030.825,2808.679
110,180,17,456253.579,7321126.523,2699.661
110,180,18,456251.902,7321122.041,2712.581
110,180,19,456248.926,7321114.091,2735.502
110,180,20,456244.591,7321102.521,2768.899
110,180,21,456239.772,7321089.668,2806.038
110,190,17,456317.967,7321186.201,2697.420
110,190,18,456315.939,7321181.712,2710.448
110,190,19,456312.335,7321173.730,2733.613
110,190,20,456307.079,7321162.087,2767.405
110,190,21,456301.254,7321149.174,2804.873
110,200,17,456382.458,7321248.863,2693.590
110,200,18,456380.199,7321245.396,2706.701
110,200,19,456376.178,7321239.225,2730.039
110,200,20,456370.313,7321230.214,2764.100
110,200,21,456363.823,7321220.228,2801.797
110,210,17,456447.124,7321311.266,2689.417
110,210,18,456445.144,7321308.231,2702.026
110,210,19,456441.573,7321302.750,2724.776
110,210,20,456436.245,7321294.553,2758.731
110,210,21,456430.421,7321285.543,2795.882
110,220,17,456510.654,7321374.965,2687.450
110,220,18,456509.300,7321370.774,2699.964
110,220,19,456506.856,7321363.207,2722.544
110,220,20,456503.211,7321351.889,2756.257
110,220,21,456499.230,7321339.468,2793.113
110,230,17,456572.890,7321440.921,2686.435
110,230,18,456572.210,7321435.882,2698.829
110,230,19,456570.983,7321426.789,2721.191
110,230,20,456569.150,7321413.191,2754.612
110,230,21,456567.152,7321398.333,2791.081
