IL,XL,X,Y,Z
0.0,298.7,455660.00,7323763.22,3390.885
0.0,301.3,455670.29,7323779.78,3391.084
0.0,303.9,455680.58,7323796.36,3391.011
0.0,306.5,455690.87,7323812.93,3390.903
0.0,309.0,455701.15,7323829.52,3391.003
0.0,311.6,455711.43,7323846.12,3391.543
0.0,314.2,455721.70,7323862.73,3392.578
0.0,316.8,455731.97,7323879.35,3394.040
0.0,319.4,455742.22,7323895.98,3395.862
0.0,321.9,455752.47,7323912.63,3397.963
0.0,324.5,455762.71,7323929.29,3400.170
0.0,327.1,455772.95,7323945.95,3402.267
0.0,329.7,455783.18,7323962.60,3404.032
0.0,332.2,455793.41,7323979.23,3405.279
0.0,334.8,455803.63,7323995.85,3406.017
0.0,337.4,455813.84,7324012.47,3406.328
0.0,340.0,455824.06,7324029.10,3406.293
0.0,342.5,455834.27,7324045.74,3405.994
0.0,345.1,455844.48,7324062.41,3405.505
0.0,347.7,455854.69,7324079.08,3404.901
0.0,350.3,455864.89,7324095.76,3404.255
0.0,352.8,455875.09,7324112.44,3403.619
0.0,355.4,455885.29,7324129.11,3402.976
0.0,358.0,455895.49,7324145.79,3402.298
0.0,360.6,455905.69,7324162.45,3401.557
0.0,363.1,455915.88,7324179.11,3400.741
0.0,365.7,455926.08,7324195.76,3399.878
0.0,368.3,455936.28,7324212.41,3398.997
0.0,370.9,455946.49,7324229.07,3398.130
0.0,373.4,455956.70,7324245.73,3397.292
0.0,376.0,455966.91,7324262.41,3396.474
0.0,378.6,455977.13,7324279.09,3395.665
0.0,381.2,455987.36,7324295.78,3394.853
0.0,383.7,455997.60,7324312.47,3394.026
0.0,386.3,456007.83,7324329.17,3393.170
0.0,388.9,456018.07,7324345.87,3392.272
0.0,391.5,456028.31,7324362.57,3391.318
0.0,394.0,456038.56,7324379.26,3390.328
0.0,396.6,456048.80,7324395.94,3389.348
0.0,399.2,456059.04,7324412.61,3388.424
0.0,401.8,456069.28,7324429.25,3387.601
0.0,404.3,456079.52,7324445.88,3386.901
0.0,406.9,456089.76,7324462.51,3386.332
0.0,409.5,456100.00,7324479.13,3385.902
0.0,412.1,456110.24,7324495.77,3385.614
0.0,414.6,456120.48,7324512.42,3385.423
0.0,417.2,456130.73,7324529.08,3385.268
0.0,419.8,456140.97,7324545.73,3385.085
0.0,422.4,456151.22,7324562.39,3384.837
0.0,424.9,456161.48,7324579.04,3384.628
0.0,427.5,456171.73,7324595.70,3384.606
0.0,430.1,456181.98,7324612.35,3384.919
0.0,432.7,456192.23,7324629.00,3385.696
0.0,435.2,456202.46,7324645.66,3387.004
0.0,437.8,456212.69,7324662.30,3388.897
0.0,440.4,456222.90,7324678.93,3391.426
0.0,443.0,456233.11,7324695.56,3394.553
0.0,445.5,456243.31,7324712.17,3398.014
0.0,448.1,456253.51,7324728.77,3401.507
0.0,450.7,456263.73,7324745.37,3404.728
0.0,453.3,456273.96,7324761.96,3407.442
0.0,455.8,456284.21,7324778.56,3409.528
0.0,458.4,456294.46,7324795.17,3410.878
0.0,461.0,456304.74,7324811.78,3411.388
0.0,463.6,456315.02,7324828.40,3411.145
0.0,466.1,456325.31,7324845.02,3410.489
0.0,468.7,456335.61,7324861.61,3409.776
0.0,471.3,456345.90,7324878.18,3409.357
0.0,473.9,456356.18,7324894.72,3409.403
0.0,476.5,456366.46,7324911.24,3409.911
0.0,479.0,456376.73,7324927.75,3410.867
0.0,481.6,456387.01,7324944.27,3412.249
0.0,484.2,456397.28,7324960.79,3413.864
0.0,486.8,456407.56,7324977.32,3415.396
0.0,489.3,456417.85,7324993.86,3416.528
0.0,491.9,456428.15,7325010.42,3416.976
0.0,494.5,456438.46,7325026.99,3416.769
0.0,497.1,456448.78,7325043.55,3416.101
0.0,499.6,456459.10,7325060.11,3415.166
0.0,502.2,456469.42,7325076.65,3414.155
0.0,504.8,456479.75,7325093.17,3413.224
0.0,507.4,456490.07,7325109.68,3412.520
0.0,509.9,456500.38,7325126.19,3412.186
0.0,512.5,456510.69,7325142.71,3412.331
0.0,515.1,456521.00,7325159.23,3412.889
0.0,517.7,456531.30,7325175.76,3413.752
0.0,520.2,456541.60,7325192.29,3414.812
0.0,522.8,456551.90,7325208.83,3415.959
0.0,525.4,456562.21,7325225.38,3417.088
0.0,528.0,456572.52,7325241.93,3418.093
0.0,530.5,456582.83,7325258.49,3418.870
0.0,533.1,456593.14,7325275.05,3419.349
0.0,535.7,456603.46,7325291.62,3419.540
0.0,538.3,456613.77,7325308.19,3419.460
0.0,540.8,456624.08,7325324.76,3419.130
0.0,543.4,456634.39,7325341.33,3418.594
0.0,546.0,456644.69,7325357.90,3417.936
0.0,548.6,456654.99,7325374.47,3417.243
0.0,551.1,456665.28,7325391.04,3416.601
0.0,553.7,456675.57,7325407.61,3416.051
0.0,556.3,456685.85,7325424.18,3415.586
0.0,558.9,456696.13,7325440.74,3415.193
0.0,561.4,456706.41,7325457.31,3414.861
0.0,564.0,456716.69,7325473.88,3414.578
0.0,566.6,456726.97,7325490.45,3414.328
0.0,569.2,456737.26,7325507.01,3414.099
0.0,571.7,456747.53,7325523.57,3413.875
0.0,574.3,456757.82,7325540.13,3413.613
0.0,576.9,456768.10,7325556.69,3413.257
0.0,579.5,456778.38,7325573.26,3412.748
0.0,582.0,456788.67,7325589.84,3412.037
0.0,584.6,456798.97,7325606.43,3411.139
0.0,587.2,456809.26,7325623.03,3410.096
0.0,589.8,456819.55,7325639.62,3408.953
0.0,592.3,456829.84,7325656.21,3407.757
0.0,594.9,456840.13,7325672.80,3406.572
0.0,597.5,456850.40,7325689.38,3405.466
0.0,600.1,456860.67,7325705.96,3404.511
0.0,602.6,456870.92,7325722.55,3403.757
0.0,605.2,456881.16,7325739.13,3403.194
0.0,607.8,456891.40,7325755.71,3402.796
0.0,610.4,456901.63,7325772.28,3402.537
0.0,612.9,456911.86,7325788.85,3402.378
0.0,615.5,456922.09,7325805.41,3402.243
0.0,618.1,456932.32,7325821.97,3402.051
0.0,620.7,456942.55,7325838.55,3401.720
0.0,623.2,456952.78,7325855.14,3401.242
0.0,625.8,456963.01,7325871.74,3400.740
0.0,628.4,456973.23,7325888.35,3400.353
0.0,631.0,456983.44,7325904.97,3400.219
0.0,633.5,456993.63,7325921.59,3400.421
0.0,636.1,457003.81,7325938.22,3400.964
0.0,638.7,457013.98,7325954.84,3401.849
0.0,641.3,457024.13,7325971.46,3403.074
0.0,643.9,457034.26,7325988.06,3404.548
0.0,646.4,457044.38,7326004.66,3406.098
0.0,649.0,457054.50,7326021.25,3407.545
0.0,651.6,457064.60,7326037.83,3408.724
0.0,654.2,457074.70,7326054.41,3409.668
0.0,656.7,457084.80,7326070.98,3410.555
0.0,659.3,457094.88,7326087.56,3411.568
0.0,661.9,457104.97,7326104.15,3412.878
0.0,664.5,457115.04,7326120.75,3414.554
0.0,667.0,457125.10,7326137.37,3416.605
0.0,669.6,457135.16,7326154.00,3419.041
0.0,672.2,457145.21,7326170.65,3421.856
0.0,674.8,457155.25,7326187.31,3424.927
0.0,677.3,457165.29,7326203.97,3428.091
0.0,679.9,457175.31,7326220.63,3431.182
0.0,682.5,457185.33,7326237.26,3434.048
0.0,685.1,457195.34,7326253.89,3436.597
0.0,687.6,457205.35,7326270.50,3438.754
0.0,690.2,457215.36,7326287.11,3440.444
0.0,692.8,457225.37,7326303.72,3441.629
0.0,695.4,457235.38,7326320.32,3442.391
0.0,697.9,457245.39,7326336.93,3442.835
0.0,700.5,457255.40,7326353.55,3443.067
0.0,703.1,457265.41,7326370.16,3443.218
0.0,705.7,457275.41,7326386.78,3443.480
0.0,708.2,457285.41,7326403.39,3444.052
0.0,710.8,457295.38,7326419.98,3445.134
0.0,713.4,457305.35,7326436.57,3446.792
0.0,716.0,457315.30,7326453.14,3448.881
0.0,718.5,457325.24,7326469.71,3451.236
0.0,721.1,457335.17,7326486.29,3453.692
0.0,723.7,457345.11,7326502.86,3456.088
0.0,726.3,457355.04,7326519.43,3458.266
0.0,728.8,457364.99,7326536.00,3460.069
0.0,731.4,457374.94,7326552.56,3461.350
0.0,734.0,457384.91,7326569.10,3462.145
0.0,736.6,457394.89,7326585.62,3462.650
0.0,739.1,457404.87,7326602.14,3463.069
0.0,741.7,457414.85,7326618.64,3463.591
0.0,744.3,457424.83,7326635.14,3464.268
0.0,746.9,457434.80,7326651.62,3465.061
0.0,749.4,457444.77,7326668.11,3465.927
0.0,752.0,457454.73,7326684.60,3466.808
0.0,754.6,457464.70,7326701.08,3467.499
0.0,757.2,457474.67,7326717.54,3467.730
0.0,759.7,457484.66,7326733.98,3467.227
0.0,762.3,457494.68,7326750.39,3465.779
0.0,764.9,457504.72,7326766.77,3463.499
0.0,767.5,457514.80,7326783.15,3460.606
0.0,770.0,457524.91,7326799.52,3457.323
0.0,772.6,457535.07,7326815.90,3453.842
0.0,775.2,457545.24,7326832.24,3450.254
0.0,777.8,457555.42,7326848.49,3446.624
0.0,780.3,457565.57,7326864.59,3443.017
0.0,782.9,457575.70,7326880.55,3439.406
