IL,XL,K,X,Y,Z
130,140,0,456074.461,7320737.363,2560.501
130,140,1,456073.078,7320735.749,2568.974
130,140,2,456071.471,7320733.872,2578.828
130,140,3,456069.859,7320731.992,2588.704
130,140,4,456068.621,7320730.547,2596.289
130,140,5,456067.692,7320729.466,2601.981
130,140,6,456066.758,7320728.380,2607.698
130,140,7,456065.820,7320727.288,2613.440
130,140,8,456064.760,7320726.060,2619.923
130,140,9,456062.917,7320723.930,2631.190
130,140,10,456061.043,7320721.765,2642.642
130,140,11,456060.157,7320720.746,2648.048
130,140,12,456058.869,7320719.258,2655.919
130,140,13,456056.818,7320716.885,2668.456
130,140,14,456054.764,7320714.505,2681.016
130,140,15,456052.874,7320712.314,2692.579
130,140,16,456051.844,7320711.123,2698.874
130,140,17,456051.399,7320710.608,2701.595
130,140,18,456049.205,7320708.049,2715.030
130,140,19,456045.381,7320703.592,2738.444
130,140,20,456039.805,7320697.099,2772.583
130,140,21,456033.521,7320689.793,2811.045
130,150,0,456148.197,7320834.625,2561.830
130,150,1,456146.866,7320833.610,2570.525
130,150,2,456145.273,7320832.405,2580.926
130,150,3,456143.701,7320831.211,2591.196
130,150,4,456142.521,7320830.310,2598.906
130,150,5,456141.646,7320829.643,2604.617
130,150,6,456140.763,7320828.971,2610.379
130,150,7,456139.873,7320828.293,2616.192
130,150,8,456138.876,7320827.532,2622.695
130,150,9,456137.145,7320826.210,2633.995
130,150,10,456135.388,7320824.868,2645.459
130,150,11,456134.566,7320824.241,2650.823
130,150,12,456133.363,7320823.323,2658.671
130,150,13,456131.448,7320821.859,2671.167
130,150,14,456129.533,7320820.394,2683.666
130,150,15,456127.768,7320819.044,2695.182
130,150,16,456126.803,7320818.308,2701.478
130,150,17,456126.387,7320817.991,2704.192
130,150,18,456124.371,7320816.432,2717.354
130,150,19,456120.827,7320813.699,2740.496
130,150,20,456115.654,7320809.717,2774.262
130,150,21,456109.835,7320805.239,2812.246
120,160,0,456174.241,7320943.298,2560.374
120,160,1,456172.997,7320942.252,2569.146
120,160,2,456171.491,7320940.975,2579.770
120,160,3,456170.014,7320939.733,2590.187
120,160,4,456168.912,7320938.807,2597.954
120,160,5,456168.097,7320938.127,2603.697
120,160,6,456167.273,7320937.438,2609.502
120,160,7,456166.440,7320936.742,2615.368
120,160,8,456165.517,7320935.970,2621.872
120,160,9,456163.916,7320934.622,2633.162
120,160,10,456162.291,7320933.255,2644.614
120,160,11,456161.535,7320932.627,2649.937
120,160,12,456160.425,7320931.700,2657.759
120,160,13,456158.657,7320930.217,2670.221
120,160,14,456156.888,7320928.733,2682.683
120,160,15,456155.258,7320927.366,2694.171
120,160,16,456154.365,7320926.622,2700.460
120,160,17,456153.980,7320926.303,2703.171
120,160,18,456152.133,7320924.724,2716.214
120,160,19,456148.874,7320921.942,2739.222
120,160,20,456144.120,7320917.911,2772.762
120,160,21,456138.779,7320913.407,2810.417
120,170,0,456237.917,7321007.313,2562.900
120,170,1,456236.753,7321005.927,2571.796
120,170,2,456235.339,7321004.235,2582.607
120,170,3,456233.956,7321002.589,2593.178
120,170,4,456232.930,7321001.375,2601.013
120,170,5,456232.160,7321000.462,2606.892
120,170,6,456231.381,7320999.537,2612.846
120,170,7,456230.592,7320998.598,2618.873
120,170,8,456229.740,7320997.598,2625.369
120,170,9,456228.278,7320995.886,2636.519
120,170,10,456226.791,7320994.145,2647.856
120,170,11,456226.099,7320993.339,2653.130
120,170,12,456225.079,7320992.146,2660.907
120,170,13,456223.459,7320990.252,2673.252
120,170,14,456221.840,7320988.359,2685.598
120,170,15,456220.346,7320986.613,2696.982
120,170,16,456219.522,7320985.647,2703.270
120,170,17,456219.159,7320985.219,2706.039
120,170,18,456217.498,7320983.277,2718.698
120,170,19,456214.554,7320979.824,2741.152
120,170,20,456210.237,7320974.760,2774.078
120,170,21,456205.386,7320969.084,2811.062
