IL,XL,K,X,Y,Z
260,130,0,456442.128,7319710.454,2514.738
260,130,1,456443.113,7319707.987,2524.259
260,130,2,456444.096,7319705.526,2533.782
260,130,3,456445.152,7319702.884,2543.976
260,130,4,456445.973,7319700.830,2551.889
260,130,5,456446.612,7319699.233,2558.043
260,130,6,456447.260,7319697.609,2564.302
260,130,7,456447.920,7319695.959,2570.667
260,130,8,456448.606,7319694.244,2577.268
260,130,9,456449.695,7319691.518,2587.765
260,130,10,456450.829,7319688.682,2598.692
260,130,11,456451.423,7319687.197,2604.391
260,130,12,456452.269,7319685.083,2612.510
260,130,13,456453.572,7319681.826,2625.029
260,130,14,456454.869,7319678.582,2637.512
260,130,15,456456.029,7319675.681,2648.695
260,130,16,456456.654,7319674.117,2654.736
260,130,17,456456.968,7319673.331,2657.768
260,130,18,456458.069,7319670.573,2668.403
260,130,19,456460.004,7319665.724,2687.132
260,130,20,456463.116,7319657.918,2717.375
260,130,21,456466.732,7319648.850,2752.536
260,140,0,456517.339,7319764.449,2514.212
260,140,1,456518.343,7319762.192,2523.783
260,140,2,456519.349,7319759.935,2533.402
260,140,3,456520.428,7319757.511,2543.688
260,140,4,456521.266,7319755.629,2551.645
260,140,5,456521.917,7319754.166,2557.835
260,140,6,456522.579,7319752.679,2564.133
260,140,7,456523.252,7319751.167,2570.537
260,140,8,456523.951,7319749.596,2577.175
260,140,9,456525.061,7319747.101,2587.722
260,140,10,456526.217,7319744.504,2598.704
260,140,11,456526.824,7319743.141,2604.444
260,140,12,456527.688,7319741.199,2612.622
260,140,13,456529.017,7319738.211,2625.221
260,140,14,456530.340,7319735.238,2637.778
260,140,15,456531.523,7319732.581,2649.029
260,140,16,456532.161,7319731.147,2655.123
260,140,17,456532.482,7319730.427,2658.176
260,140,18,456533.596,7319727.924,2668.731
260,140,19,456535.557,7319723.517,2687.378
260,140,20,456538.716,7319716.423,2717.552
260,140,21,456542.391,7319708.171,2752.708
260,150,0,456597.972,7319809.968,2516.351
260,150,1,456598.878,7319807.990,2525.874
260,150,2,456599.789,7319806.007,2535.500
260,150,3,456600.766,7319803.877,2545.784
260,150,4,456601.522,7319802.227,2553.706
260,150,5,456602.110,7319800.944,2559.873
260,150,6,456602.707,7319799.639,2566.146
260,150,7,456603.315,7319798.313,2572.527
260,150,8,456603.947,7319796.934,2579.147
260,150,9,456604.950,7319794.745,2589.653
260,150,10,456605.993,7319792.467,2600.588
260,150,11,456606.541,7319791.270,2606.316
260,150,12,456607.322,7319789.564,2614.478
260,150,13,456608.523,7319786.942,2627.038
260,150,14,456609.718,7319784.333,2639.554
260,150,15,456610.787,7319782.001,2650.778
260,150,16,456611.365,7319780.741,2656.878
260,150,17,456611.655,7319780.109,2659.927
260,150,18,456612.655,7319777.924,2670.328
260,150,19,456614.418,7319774.073,2688.764
260,150,20,456617.262,7319767.871,2718.653
260,150,21,456620.575,7319760.652,2753.546
260,160,0,456678.559,7319855.172,2518.036
260,160,1,456679.208,7319853.665,2527.465
260,160,2,456679.860,7319852.154,2537.063
260,160,3,456680.560,7319850.529,2547.310
260,160,4,456681.102,7319849.271,2555.166
260,160,5,456681.523,7319848.292,2561.285
260,160,6,456681.951,7319847.297,2567.509
260,160,7,456682.386,7319846.287,2573.838
260,160,8,456682.839,7319845.233,2580.418
260,160,9,456683.557,7319843.563,2590.854
260,160,10,456684.305,7319841.825,2601.704
260,160,11,456684.698,7319840.910,2607.399
260,160,12,456685.258,7319839.607,2615.516
260,160,13,456686.119,7319837.604,2627.996
260,160,14,456686.975,7319835.612,2640.433
260,160,15,456687.742,7319833.832,2651.603
260,160,16,456688.157,7319832.870,2657.698
260,160,17,456688.364,7319832.388,2660.735
260,160,18,456689.079,7319830.722,2670.978
260,160,19,456690.340,7319827.786,2689.201
260,160,20,456692.373,7319823.063,2718.796
260,160,21,456694.741,7319817.566,2753.423
260,170,0,456751.650,7319911.333,2519.272
260,170,1,456751.986,7319910.237,2528.604
260,170,2,456752.321,7319909.143,2538.178
260,170,3,456752.681,7319907.963,2548.390
260,170,4,456752.962,7319907.046,2556.178
260,170,5,456753.180,7319906.334,2562.246
260,170,6,456753.402,7319905.610,2568.416
260,170,7,456753.627,7319904.875,2574.689
260,170,8,456753.862,7319904.108,2581.226
260,170,9,456754.234,7319902.891,2591.591
260,170,10,456754.622,7319901.626,2602.350
260,170,11,456754.826,7319900.959,2608.005
260,170,12,456755.117,7319900.008,2616.065
260,170,13,456755.565,7319898.548,2628.445
260,170,14,456756.009,7319897.097,2640.785
260,170,15,456756.405,7319895.802,2651.884
260,170,16,456756.619,7319895.105,2657.964
260,170,17,456756.726,7319894.754,2660.984
260,170,18,456757.100,7319893.535,2671.077
260,170,19,456757.756,7319891.394,2689.092
260,170,20,456758.808,7319887.960,2718.367
260,170,21,456760.030,7319883.969,2752.680
260,180,0,456813.334,7319980.182,2521.491
260,180,1,456813.512,7319979.277,2530.751
260,180,2,456813.684,7319978.379,2540.334
260,180,3,456813.871,7319977.409,2550.544
260,180,4,456814.020,7319976.652,2558.288
260,180,5,456814.136,7319976.064,2564.322
260,180,6,456814.253,7319975.467,2570.455
260,180,7,456814.373,7319974.860,2576.689
260,180,8,456814.497,7319974.227,2583.201
260,180,9,456814.694,7319973.223,2593.528
260,180,10,456814.900,7319972.178,2604.228
260,180,11,456815.009,7319971.627,2609.852
260,180,12,456815.164,7319970.841,2617.868
260,180,13,456815.402,7319969.635,2630.168
260,180,14,456815.638,7319968.437,2642.426
260,180,15,456815.847,7319967.370,2653.466
260,180,16,456815.956,7319966.798,2659.539
260,180,17,456816.013,7319966.509,2662.544
260,180,18,456816.217,7319965.497,2672.518
260,180,19,456816.570,7319963.725,2690.368
260,180,20,456817.129,7319960.892,2719.347
260,180,21,456817.771,7319957.606,2753.348
260,190,0,456867.615,7320055.419,2523.836
260,190,1,456867.819,7320054.529,2533.066
260,190,2,456868.015,7320053.648,2542.710
260,190,3,456868.229,7320052.696,2552.970
260,190,4,456868.399,7320051.952,2560.710
260,190,5,456868.531,7320051.374,2566.741
260,190,6,456868.666,7320050.787,2572.871
260,190,7,456868.802,7320050.191,2579.099
260,190,8,456868.944,7320049.568,2585.623
260,190,9,456869.169,7320048.582,2595.975
260,190,10,456869.404,7320047.555,2606.682
260,190,11,456869.528,7320047.013,2612.305
260,190,12,456869.706,7320046.241,2620.320
260,190,13,456869.978,7320045.055,2632.609
260,190,14,456870.248,7320043.877,2644.856
260,190,15,456870.487,7320042.829,2655.904
260,190,16,456870.612,7320042.267,2662.005
260,190,17,456870.676,7320041.984,2665.014
260,190,18,456870.910,7320040.988,2674.950
260,190,19,456871.314,7320039.245,2692.775
260,190,20,456871.953,7320036.461,2721.666
260,190,21,456872.689,7320033.232,2755.589
260,200,0,456919.558,7320132.878,2527.665
260,200,1,456919.784,7320131.983,2536.781
260,200,2,456920.000,7320131.096,2546.401
260,200,3,456920.236,7320130.137,2556.617
260,200,4,456920.425,7320129.388,2564.283
260,200,5,456920.571,7320128.806,2570.259
260,200,6,456920.720,7320128.215,2576.332
260,200,7,456920.871,7320127.615,2582.501
260,200,8,456921.028,7320126.988,2588.978
260,200,9,456921.276,7320125.995,2599.275
260,200,10,456921.536,7320124.961,2609.905
260,200,11,456921.674,7320124.415,2615.478
260,200,12,456921.870,7320123.637,2623.423
260,200,13,456922.171,7320122.443,2635.598
