IL,XL,K,X,Y,Z
140,430,0,457874.399,7322536.595,2535.298
140,430,1,457873.844,7322536.537,2546.532
140,430,2,457873.276,7322536.479,2558.023
140,430,3,457872.810,7322536.435,2567.426
140,430,4,457872.508,7322536.405,2573.540
140,430,5,457872.269,7322536.378,2578.378
140,430,6,457872.012,7322536.351,2583.581
140,430,7,457871.737,7322536.323,2589.149
140,430,8,457871.519,7322536.302,2593.556
140,430,9,457871.057,7322536.252,2602.902
140,430,10,457870.521,7322536.197,2613.753
140,430,11,457870.309,7322536.178,2618.042
140,430,12,457869.960,7322536.142,2625.089
140,430,13,457869.378,7322536.083,2636.860
140,430,14,457868.797,7322536.024,2648.629
140,430,15,457868.269,7322535.972,2659.302
140,430,16,457867.963,7322535.943,2665.474
140,430,17,457867.825,7322535.927,2668.287
140,430,18,457867.459,7322535.877,2675.744
140,430,19,457866.628,7322535.778,2692.643
140,430,20,457865.152,7322535.617,2722.551
140,430,21,457863.545,7322535.447,2755.107
140,440,0,457930.782,7322600.295,2535.697
140,440,1,457930.159,7322600.600,2546.845
140,440,2,457929.525,7322600.910,2558.163
140,440,3,457929.009,7322601.164,2567.381
140,440,4,457928.674,7322601.327,2573.353
140,440,5,457928.410,7322601.455,2578.079
140,440,6,457928.129,7322601.592,2583.104
140,440,7,457927.831,7322601.737,2588.429
140,440,8,457927.595,7322601.853,2592.653
140,440,9,457927.086,7322602.101,2601.764
140,440,10,457926.488,7322602.392,2612.443
140,440,11,457926.253,7322602.507,2616.636
140,440,12,457925.873,7322602.693,2623.439
140,440,13,457925.231,7322603.006,2634.918
140,440,14,457924.589,7322603.318,2646.394
140,440,15,457924.009,7322603.600,2656.754
140,440,16,457923.675,7322603.763,2662.724
140,440,17,457923.524,7322603.836,2665.439
140,440,18,457923.137,7322604.019,2672.394
140,440,19,457922.240,7322604.449,2688.480
140,440,20,457920.631,7322605.227,2717.303
140,440,21,457918.876,7322606.076,2748.710
150,450,0,458045.020,7322658.779,2533.534
150,450,1,458044.364,7322659.316,2544.784
150,450,2,458043.697,7322659.861,2556.217
150,450,3,458043.149,7322660.305,2565.626
150,450,4,458042.798,7322660.590,2571.634
150,450,5,458042.526,7322660.812,2576.285
150,450,6,458042.238,7322661.046,2581.232
150,450,7,458041.931,7322661.293,2586.475
150,450,8,458041.687,7322661.489,2590.661
150,450,9,458041.158,7322661.920,2599.725
150,450,10,458040.532,7322662.429,2610.457
150,450,11,458040.285,7322662.629,2614.700
150,450,12,458039.891,7322662.946,2621.446
150,450,13,458039.222,7322663.487,2632.912
150,450,14,458038.554,7322664.028,2644.370
150,450,15,458037.953,7322664.512,2654.676
150,450,16,458037.606,7322664.791,2660.615
150,450,17,458037.451,7322664.917,2663.276
150,450,18,458037.078,7322665.220,2669.635
150,450,19,458036.184,7322665.944,2684.921
150,450,20,458034.542,7322667.268,2713.048
150,450,21,458032.742,7322668.715,2743.887
140,450,0,457986.816,7322663.043,2535.487
140,450,1,457986.098,7322663.854,2546.554
140,450,2,457985.371,7322664.673,2557.787
140,450,3,457984.778,7322665.334,2566.971
140,450,4,457984.395,7322665.764,2572.889
140,450,5,457984.093,7322666.106,2577.534
140,450,6,457983.774,7322666.465,2582.469
140,450,7,457983.436,7322666.841,2587.694
140,450,8,457983.168,7322667.140,2591.849
140,450,9,457982.586,7322667.797,2600.835
140,450,10,457981.900,7322668.570,2611.421
140,450,11,457981.631,7322668.869,2615.588
140,450,12,457981.198,7322669.353,2622.288
140,450,13,457980.463,7322670.177,2633.637
140,450,14,457979.729,7322670.999,2644.981
140,450,15,457979.068,7322671.738,2655.205
140,450,16,457978.688,7322672.162,2661.095
140,450,17,457978.515,7322672.359,2663.758
140,450,18,457978.084,7322672.854,2670.377
140,450,19,457977.074,7322674.005,2685.946
140,450,20,457975.244,7322676.072,2714.192
140,450,21,457973.245,7322678.320,2745.072
150,460,0,458106.299,7322651.772,2534.382
150,460,1,458105.450,7322652.421,2545.721
150,460,2,458104.588,7322653.078,2557.233
150,460,3,458103.874,7322653.619,2566.705
150,460,4,458103.422,7322653.963,2572.731
150,460,5,458103.077,7322654.226,2577.361
150,460,6,458102.711,7322654.505,2582.260
150,460,7,458102.323,7322654.798,2587.427
150,460,8,458102.012,7322655.033,2591.565
150,460,9,458101.335,7322655.549,2600.625
150,460,10,458100.528,7322656.163,2611.406
150,460,11,458100.208,7322656.405,2615.651
150,460,12,458099.705,7322656.785,2622.347
150,460,13,458098.846,7322657.436,2633.796
150,460,14,458097.987,7322658.087,2645.237
150,460,15,458097.219,7322658.668,2655.476
150,460,16,458096.776,7322659.002,2661.366
150,460,17,458096.578,7322659.153,2664.022
150,460,18,458096.131,7322659.495,2670.124
150,460,19,458095.027,7322660.336,2685.053
150,460,20,458092.951,7322661.909,2712.868
150,460,21,458090.662,7322663.636,2743.429
