IL,XL,K,X,Y,Z
90,530,0,457962.600,7323731.887,2563.567
90,530,1,457968.263,7323726.833,2575.800
90,530,2,457973.916,7323721.789,2588.013
90,530,3,457977.827,7323718.306,2596.451
90,530,4,457980.226,7323716.172,2601.620
90,530,5,457982.171,7323714.443,2605.808
90,530,6,457984.220,7323712.618,2610.225
90,530,7,457986.374,7323710.698,2614.873
90,530,8,457987.965,7323709.281,2618.303
90,530,9,457992.000,7323705.686,2627.007
90,530,10,457997.019,7323701.212,2637.839
90,530,11,457998.751,7323699.666,2641.579
90,530,12,458001.593,7323697.134,2647.709
90,530,13,458006.914,7323692.402,2659.179
90,530,14,458012.345,7323687.578,2670.879
100,530,0,458019.312,7323726.018,2561.065
100,530,1,458025.370,7323720.974,2573.360
100,530,2,458031.436,7323715.925,2585.670
100,530,3,458035.653,7323712.415,2594.229
100,530,4,458038.230,7323710.270,2599.461
100,530,5,458040.293,7323708.552,2603.647
100,530,6,458042.469,7323706.740,2608.063
100,530,7,458044.760,7323704.833,2612.709
100,530,8,458046.443,7323703.432,2616.124
100,530,9,458050.696,7323699.891,2624.751
100,530,10,458055.988,7323695.485,2635.486
100,530,11,458057.815,7323693.965,2639.188
100,530,12,458060.812,7323691.469,2645.266
100,530,13,458066.404,7323686.813,2656.618
100,530,14,458072.092,7323682.076,2668.171
100,540,0,458080.003,7323716.462,2560.271
100,540,1,458086.164,7323711.712,2572.533
100,540,2,458092.329,7323706.956,2584.805
100,540,3,458096.571,7323703.682,2593.232
100,540,4,458099.135,7323701.704,2598.322
100,540,5,458101.213,7323700.108,2602.458
100,540,6,458103.427,7323698.406,2606.866
100,540,7,458105.778,7323696.598,2611.545
100,540,8,458107.505,7323695.270,2614.984
100,540,9,458111.859,7323691.923,2623.653
100,540,10,458117.284,7323687.750,2634.454
100,540,11,458119.207,7323686.272,2638.282
100,540,12,458122.316,7323683.884,2644.468
100,540,13,458127.945,7323679.557,2655.663
100,540,14,458133.580,7323675.225,2666.866
100,550,0,458124.124,7323790.652,2559.923
100,550,1,458130.384,7323785.882,2572.254
100,550,2,458136.677,7323781.087,2584.652
100,550,3,458141.092,7323777.727,2593.328
100,550,4,458143.771,7323775.691,2598.579
100,550,5,458145.832,7323774.122,2602.623
100,550,6,458148.046,7323772.437,2606.972
100,550,7,458150.414,7323770.634,2611.626
100,550,8,458152.140,7323769.320,2615.016
100,550,9,458156.477,7323766.018,2623.538
100,550,10,458161.906,7323761.883,2634.212
100,550,11,458163.853,7323760.402,2638.032
100,550,12,458167.001,7323758.008,2644.203
100,550,13,458172.670,7323753.694,2655.325
100,550,14,458178.331,7323749.387,2666.431
110,550,0,458180.887,7323785.190,2557.886
110,550,1,458187.735,7323780.198,2569.941
110,550,2,458194.670,7323775.143,2582.145
110,550,3,458199.572,7323771.573,2590.767
110,550,4,458202.539,7323769.411,2595.988
110,550,5,458204.791,7323767.769,2599.955
110,550,6,458207.223,7323765.996,2604.237
110,550,7,458209.834,7323764.092,2608.833
110,550,8,458211.723,7323762.715,2612.159
110,550,9,458216.478,7323759.248,2620.533
110,550,10,458222.459,7323754.887,2631.065
110,550,11,458224.611,7323753.318,2634.854
110,550,12,458228.105,7323750.771,2641.008
110,550,13,458234.406,7323746.178,2652.103
110,550,14,458240.707,7323741.585,2663.200
110,560,0,458244.552,7323774.226,2556.257
110,560,1,458251.436,7323769.479,2568.315
110,560,2,458258.495,7323764.614,2580.678
110,560,3,458263.562,7323761.127,2589.555
110,560,4,458266.612,7323759.030,2594.899
110,560,5,458268.876,7323757.472,2598.865
110,560,6,458271.319,7323755.790,2603.145
110,560,7,458273.942,7323753.982,2607.739
110,560,8,458275.832,7323752.681,2611.050
110,560,9,458280.580,7323749.409,2619.365
110,560,10,458286.558,7323745.288,2629.836
110,560,11,458288.710,7323743.806,2633.605
110,560,12,458292.189,7323741.410,2639.696
110,560,13,458298.463,7323737.086,2650.683
110,560,14,458304.742,7323732.760,2661.677
110,570,0,458292.580,7323846.018,2559.118
110,570,1,458299.278,7323841.456,2570.874
110,570,2,458306.193,7323836.745,2583.010
110,570,3,458311.174,7323833.355,2591.742
110,570,4,458314.155,7323831.328,2596.963
110,570,5,458316.333,7323829.845,2600.782
110,570,6,458318.698,7323828.235,2604.931
110,570,7,458321.251,7323826.496,2609.410
110,570,8,458323.069,7323825.258,2612.599
110,570,9,458327.641,7323822.145,2620.620
110,570,10,458333.427,7323818.203,2630.775
110,570,11,458335.513,7323816.782,2634.436
110,570,12,458338.892,7323814.481,2640.364
110,570,13,458344.997,7323810.323,2651.076
110,570,14,458351.114,7323806.156,2661.812
110,580,0,458339.801,7323918.404,2561.913
110,580,1,458346.469,7323913.951,2573.516
110,580,2,458353.392,7323909.328,2585.561
110,580,3,458358.392,7323905.993,2594.238
110,580,4,458361.374,7323904.005,2599.402
110,580,5,458363.519,7323902.574,2603.121
110,580,6,458365.862,7323901.010,2607.190
110,580,7,458368.405,7323899.313,2611.610
110,580,8,458370.195,7323898.118,2614.716
110,580,9,458374.698,7323895.112,2622.541
110,580,10,458380.424,7323891.288,2632.499
110,580,11,458382.496,7323889.906,2636.097
110,580,12,458385.863,7323887.659,2641.946
110,580,13,458391.945,7323883.599,2652.520
110,580,14,458398.036,7323879.533,2663.108
120,580,0,458396.921,7323911.814,2558.274
120,580,1,458404.149,7323907.265,2569.710
120,580,2,458411.709,7323902.508,2581.673
120,580,3,458417.213,7323899.045,2590.380
120,580,4,458420.501,7323896.977,2595.580
120,580,5,458422.835,7323895.507,2599.273
120,580,6,458425.394,7323893.896,2603.322
120,580,7,458428.178,7323892.145,2607.726
120,580,8,458430.119,7323890.923,2610.797
120,580,9,458435.011,7323887.844,2618.537
