IL,XL,K,X,Y,Z
240,450,10,458413.139,7321983.996,2654.248
240,450,11,458413.371,7321983.345,2658.904
240,450,12,458413.734,7321982.330,2666.157
240,450,13,458414.334,7321980.649,2678.166
240,450,14,458414.936,7321978.966,2690.185
240,450,15,458415.488,7321977.429,2701.110
240,450,16,458415.803,7321976.554,2707.316
240,450,17,458415.928,7321976.200,2709.860
240,450,18,458416.166,7321975.600,2713.736
240,460,10,458476.964,7322051.225,2657.547
240,460,11,458477.140,7322050.643,2662.132
240,460,12,458477.412,7322049.743,2669.218
240,460,13,458477.866,7322048.244,2681.005
240,460,14,458478.320,7322046.744,2692.807
240,460,15,458478.735,7322045.383,2703.464
240,460,16,458478.971,7322044.610,2709.504
240,460,17,458479.065,7322044.296,2711.987
240,460,18,458479.225,7322043.842,2715.169
240,470,10,458539.462,7322119.676,2661.526
240,470,11,458539.598,7322119.138,2665.999
240,470,12,458539.807,7322118.310,2672.891
240,470,13,458540.157,7322116.928,2684.378
240,470,14,458540.508,7322115.543,2695.883
240,470,15,458540.825,7322114.294,2706.228
240,470,16,458541.006,7322113.586,2712.086
240,470,17,458541.080,7322113.294,2714.521
240,470,18,458541.188,7322112.925,2717.319
240,480,10,458600.522,7322189.295,2668.033
240,480,11,458600.650,7322188.734,2672.392
240,480,12,458600.847,7322187.874,2679.092
240,480,13,458601.177,7322186.437,2690.276
240,480,14,458601.507,7322184.998,2701.474
240,480,15,458601.803,7322183.709,2711.497
240,480,16,458601.971,7322182.979,2717.173
240,480,17,458602.041,7322182.672,2719.558
240,480,18,458602.122,7322182.347,2722.015
240,490,10,458660.742,7322259.366,2676.714
240,490,11,458660.901,7322258.752,2680.932
240,490,12,458661.145,7322257.806,2687.417
240,490,13,458661.554,7322256.228,2698.249
240,490,14,458661.963,7322254.648,2709.095
240,490,15,458662.327,7322253.238,2718.772
240,490,16,458662.534,7322252.439,2724.257
240,490,17,458662.622,7322252.100,2726.583
240,490,18,458662.700,7322251.793,2728.729
240,500,10,458720.472,7322329.710,2684.479
240,500,11,458720.650,7322329.089,2688.590
240,500,12,458720.924,7322328.131,2694.936
240,500,13,458721.381,7322326.533,2705.521
240,500,14,458721.839,7322324.932,2716.126
240,500,15,458722.247,7322323.508,2725.548
240,500,16,458722.478,7322322.703,2730.876
240,500,17,458722.577,7322322.356,2733.180
240,500,18,458722.661,7322322.055,2735.205
240,510,10,458780.093,7322400.830,2689.525
240,510,11,458780.292,7322400.186,2693.604
240,510,12,458780.599,7322399.191,2699.904
240,510,13,458781.114,7322397.521,2710.467
240,510,14,458781.631,7322395.848,2721.051
240,510,15,458782.089,7322394.366,2730.420
240,510,16,458782.349,7322393.524,2735.738
240,510,17,458782.462,7322393.158,2738.055
240,510,18,458782.563,7322392.822,2740.189
