IL,XL,K,X,Y,Z
210,480,0,458539.061,7322420.489,2588.813
210,480,1,458538.522,7322420.208,2598.001
210,480,2,458537.959,7322419.915,2607.568
210,480,3,458537.460,7322419.657,2616.051
210,480,4,458537.161,7322419.501,2621.138
210,480,5,458536.943,7322419.388,2624.842
210,480,6,458536.704,7322419.264,2628.911
210,480,7,458536.442,7322419.130,2633.346
210,480,8,458536.227,7322419.019,2636.993
210,480,9,458535.808,7322418.800,2644.133
210,480,10,458535.301,7322418.536,2652.779
210,480,11,458535.075,7322418.419,2656.617
210,480,12,458534.732,7322418.242,2662.439
210,480,13,458534.153,7322417.941,2672.284
210,480,14,458533.572,7322417.641,2682.141
210,480,15,458533.050,7322417.371,2691.006
210,480,16,458532.751,7322417.217,2696.078
210,480,17,458532.628,7322417.153,2698.172
210,480,18,458532.443,7322417.056,2701.347
210,480,19,458531.887,7322416.766,2710.840
210,480,20,458530.615,7322416.106,2732.487
210,480,21,458529.123,7322415.334,2757.833
210,490,0,458584.770,7322423.384,2593.572
210,490,1,458583.954,7322423.261,2602.591
210,490,2,458583.104,7322423.133,2611.996
210,490,3,458582.347,7322423.018,2620.368
210,490,4,458581.895,7322422.950,2625.376
210,490,5,458581.567,7322422.900,2629.003
210,490,6,458581.207,7322422.846,2632.989
210,490,7,458580.814,7322422.787,2637.333
210,490,8,458580.490,7322422.738,2640.916
210,490,9,458579.861,7322422.643,2647.886
210,490,10,458579.097,7322422.528,2656.336
210,490,11,458578.755,7322422.476,2660.119
210,490,12,458578.237,7322422.398,2665.856
210,490,13,458577.360,7322422.265,2675.552
210,490,14,458576.483,7322422.132,2685.262
210,490,15,458575.696,7322422.014,2693.973
210,490,16,458575.246,7322421.946,2698.950
210,490,17,458575.059,7322421.917,2701.018
210,490,18,458574.804,7322421.881,2703.851
210,490,19,458573.999,7322421.763,2712.773
210,490,20,458572.096,7322421.477,2733.845
210,490,21,458569.852,7322421.139,2758.682
210,500,0,458645.348,7322490.175,2604.090
210,500,1,458644.731,7322489.967,2612.791
210,500,2,458644.087,7322489.750,2621.863
210,500,3,458643.514,7322489.557,2629.935
210,500,4,458643.171,7322489.441,2634.765
210,500,5,458642.923,7322489.357,2638.264
210,500,6,458642.651,7322489.265,2642.111
210,500,7,458642.355,7322489.164,2646.305
210,500,8,458642.110,7322489.081,2649.763
210,500,9,458641.635,7322488.920,2656.485
210,500,10,458641.059,7322488.724,2664.632
210,500,11,458640.800,7322488.637,2668.280
210,500,12,458640.407,7322488.504,2673.815
210,500,13,458639.744,7322488.281,2683.169
210,500,14,458639.079,7322488.056,2692.537
210,500,15,458638.484,7322487.855,2700.943
210,500,16,458638.144,7322487.739,2705.747
210,500,17,458638.002,7322487.692,2707.741
210,500,18,458637.816,7322487.623,2710.501
210,500,19,458637.220,7322487.411,2719.120
210,500,20,458635.788,7322486.921,2739.437
210,500,21,458634.094,7322486.345,2763.400
210,510,0,458708.730,7322555.500,2614.857
210,510,1,458708.139,7322555.340,2623.352
210,510,2,458707.522,7322555.173,2632.219
210,510,3,458706.972,7322555.025,2640.102
210,510,4,458706.643,7322554.937,2644.821
210,510,5,458706.407,7322554.872,2648.228
210,510,6,458706.147,7322554.801,2651.972
210,510,7,458705.864,7322554.723,2656.053
210,510,8,458705.631,7322554.659,2659.416
210,510,9,458705.179,7322554.535,2665.954
210,510,10,458704.630,7322554.384,2673.882
210,510,11,458704.382,7322554.317,2677.433
210,510,12,458704.006,7322554.216,2682.833
210,510,13,458703.371,7322554.044,2691.961
210,510,14,458702.734,7322553.872,2701.099
210,510,15,458702.166,7322553.717,2709.276
210,510,16,458701.843,7322553.629,2713.940
210,510,17,458701.707,7322553.592,2715.882
210,510,18,458701.537,7322553.535,2718.532
210,510,19,458700.988,7322553.368,2726.752
210,510,20,458699.639,7322552.990,2746.349
210,510,21,458698.026,7322552.548,2769.628
220,520,0,458820.260,7322623.886,2631.004
220,520,1,458819.016,7322624.279,2639.461
220,520,2,458817.682,7322624.703,2648.521
220,520,3,458816.488,7322625.081,2656.627
220,520,4,458815.773,7322625.308,2661.482
220,520,5,458815.288,7322625.461,2664.792
220,520,6,458814.758,7322625.628,2668.412
220,520,7,458814.183,7322625.809,2672.342
220,520,8,458813.711,7322625.957,2675.565
220,520,9,458812.779,7322626.250,2681.924
220,520,10,458811.637,7322626.611,2689.717
220,520,11,458811.123,7322626.773,2693.222
220,520,12,458810.326,7322627.024,2698.643
220,520,13,458808.970,7322627.454,2707.869
220,520,14,458807.618,7322627.881,2717.065
220,520,15,458806.468,7322628.242,2724.919
220,520,16,458805.834,7322628.440,2729.259
220,520,17,458805.555,7322628.528,2731.161
220,520,18,458805.316,7322628.599,2732.851
220,520,19,458804.523,7322628.832,2738.482
