IL,XL,K,X,Y,Z
350,640,0,460125.207,7322690.358,2679.119
350,640,1,460128.324,7322684.224,2691.087
350,640,2,460131.485,7322678.015,2703.191
350,640,3,460134.117,7322672.860,2713.226
350,640,4,460135.761,7322669.635,2719.505
350,640,5,460136.833,7322667.535,2723.593
350,640,6,460138.014,7322665.221,2728.099
350,640,7,460139.304,7322662.692,2733.022
350,640,8,460140.335,7322660.678,2736.935
350,640,9,460141.449,7322658.498,2741.172
350,640,10,460142.632,7322656.177,2745.687
350,640,11,460143.503,7322654.481,2748.975
350,640,12,460145.402,7322650.792,2756.115
350,640,13,460148.382,7322645.002,2767.323
350,640,14,460151.382,7322639.176,2778.598
350,640,15,460153.893,7322634.298,2788.040
350,640,16,460155.311,7322631.542,2793.375
350,640,17,460156.105,7322630.000,2796.359
350,640,18,460156.489,7322629.256,2797.799
350,640,19,460156.489,7322629.256,2797.799
350,640,20,460156.507,7322629.219,2797.872
350,640,21,460160.103,7322622.146,2811.652
360,640,0,460182.796,7322696.916,2671.846
360,640,1,460186.730,7322690.047,2684.513
360,640,2,460190.719,7322683.083,2697.350
360,640,3,460193.883,7322677.567,2707.500
360,640,4,460195.807,7322674.213,2713.664
360,640,5,460197.057,7322672.035,2717.668
360,640,6,460198.433,7322669.636,2722.077
360,640,7,460199.936,7322667.017,2726.892
360,640,8,460201.138,7322664.923,2730.739
360,640,9,460202.385,7322662.750,2734.729
360,640,10,460203.677,7322660.497,2738.863
360,640,11,460204.656,7322658.791,2741.993
360,640,12,460206.857,7322654.959,2749.030
360,640,13,460210.263,7322649.028,2759.913
360,640,14,460213.627,7322643.171,2770.653
360,640,15,460216.434,7322638.285,2779.613
360,640,16,460218.031,7322635.503,2784.716
360,640,17,460218.940,7322633.921,2787.621
360,640,18,460219.383,7322633.151,2789.034
360,640,19,460219.383,7322633.151,2789.034
360,640,20,460219.391,7322633.135,2789.063
360,640,21,460223.230,7322626.438,2801.345
370,640,0,460228.150,7322644.327,2671.333
370,640,1,460233.947,7322636.235,2684.449
370,640,2,460239.846,7322627.997,2697.799
370,640,3,460244.497,7322621.488,2708.344
370,640,4,460247.305,7322617.553,2714.717
370,640,5,460249.122,7322615.005,2718.845
370,640,6,460251.117,7322612.208,2723.375
370,640,7,460253.289,7322609.163,2728.309
370,640,8,460255.030,7322606.721,2732.266
370,640,9,460256.778,7322604.263,2736.251
370,640,10,460258.549,7322601.770,2740.295
370,640,11,460259.930,7322599.829,2743.441
370,640,12,460263.090,7322595.399,2750.621
370,640,13,460267.934,7322588.602,2761.638
370,640,14,460272.686,7322581.930,2772.452
370,640,15,460276.649,7322576.368,2781.466
370,640,16,460278.908,7322573.199,2786.602
370,640,17,460280.204,7322571.382,2789.547
370,640,18,460280.838,7322570.493,2790.987
370,640,19,460280.838,7322570.493,2790.987
370,640,20,460280.838,7322570.493,2790.987
370,640,21,460286.021,7322563.208,2802.805
370,650,0,460284.632,7322652.432,2662.545
370,650,1,460290.983,7322644.184,2675.444
370,650,2,460297.408,7322635.840,2688.492
370,650,3,460302.425,7322629.343,2698.627
370,650,4,460305.430,7322625.458,2704.681
370,650,5,460307.367,7322622.953,2708.585
370,650,6,460309.488,7322620.209,2712.862
370,650,7,460311.793,7322617.226,2717.512
370,650,8,460313.633,7322614.848,2721.220
370,650,9,460315.378,7322612.587,2724.749
370,650,10,460317.105,7322610.349,2728.244
370,650,11,460318.553,7322608.479,2731.156
370,650,12,460322.020,7322604.005,2738.113
370,650,13,460327.318,7322597.172,2748.734
370,650,14,460332.558,7322590.424,2759.207
370,650,15,460336.956,7322584.763,2767.991
370,650,16,460339.463,7322581.533,2773.004
370,650,17,460340.913,7322579.665,2775.906
370,650,18,460341.625,7322578.747,2777.331
