IL,XL,K,X,Y,Z
80,270,0,456674.403,7321938.797,2533.074
80,270,1,456677.186,7321937.624,2543.150
80,270,2,456680.408,7321936.264,2554.809
80,270,3,456683.178,7321935.091,2564.829
80,270,4,456685.156,7321934.254,2571.985
80,270,5,456686.661,7321933.617,2577.429
80,270,6,456688.263,7321932.941,2583.225
80,270,7,456689.960,7321932.224,2589.370
80,270,8,456691.492,7321931.574,2594.905
80,270,9,456694.364,7321930.351,2605.280
80,270,10,456697.454,7321929.038,2616.447
80,270,11,456698.723,7321928.497,2621.031
80,270,12,456700.768,7321927.627,2628.412
80,270,13,456704.119,7321926.202,2640.520
80,270,14,456707.471,7321924.776,2652.628
80,270,15,456710.516,7321923.482,2663.627
80,270,16,456712.176,7321922.775,2669.621
80,270,17,456713.000,7321922.424,2672.595
80,270,18,456716.418,7321920.975,2684.958
80,270,19,456722.614,7321918.348,2707.363
80,270,20,456731.941,7321914.390,2741.081
80,270,21,456741.857,7321910.174,2776.912
80,280,0,456732.591,7322001.161,2532.591
80,280,1,456735.474,7322000.010,2543.002
80,280,2,456738.770,7321998.693,2554.900
80,280,3,456741.584,7321997.564,2565.061
80,280,4,456743.584,7321996.763,2572.279
80,280,5,456745.109,7321996.153,2577.784
80,280,6,456746.730,7321995.505,2583.632
80,280,7,456748.446,7321994.821,2589.824
80,280,8,456749.970,7321994.209,2595.321
80,280,9,456752.835,7321993.053,2605.662
80,280,10,456755.931,7321991.808,2616.832
80,280,11,456757.196,7321991.298,2621.396
80,280,12,456759.248,7321990.470,2628.802
80,280,13,456762.613,7321989.116,2640.946
80,280,14,456765.978,7321987.761,2653.092
80,280,15,456769.029,7321986.533,2664.099
80,280,16,456770.691,7321985.863,2670.099
80,280,17,456771.522,7321985.528,2673.101
80,280,18,456774.904,7321984.172,2685.301
80,280,19,456781.056,7321981.704,2707.495
80,280,20,456790.363,7321977.968,2741.072
80,280,21,456800.230,7321973.999,2776.670
80,290,0,456787.830,7322066.169,2530.903
80,290,1,456790.438,7322065.292,2541.614
80,290,2,456793.389,7322064.299,2553.742
80,290,3,456795.880,7322063.463,2564.035
80,290,4,456797.647,7322062.868,2571.312
80,290,5,456799.002,7322062.412,2576.887
80,290,6,456800.447,7322061.925,2582.818
80,290,7,456801.982,7322061.409,2589.105
80,290,8,456803.316,7322060.960,2594.611
80,290,9,456805.826,7322060.117,2605.016
80,290,10,456808.555,7322059.199,2616.295
80,290,11,456809.663,7322058.826,2620.885
80,290,12,456811.467,7322058.221,2628.382
80,290,13,456814.433,7322057.225,2640.669
80,290,14,456817.406,7322056.227,2652.978
80,290,15,456820.096,7322055.322,2664.107
80,290,16,456821.555,7322054.833,2670.161
80,290,17,456822.277,7322054.592,2673.185
80,290,18,456825.218,7322053.600,2685.276
80,290,19,456830.600,7322051.786,2707.415
80,290,20,456838.777,7322049.034,2741.132
80,290,21,456847.419,7322046.128,2776.848
80,300,0,456841.729,7322132.670,2526.510
